400.0,0.125,-3.233758939637078E-14,400.0,53.5,-2.717031146454626,787.0,-1.0,0.0,40.0
545.0,0.203125,-5.254858276910252E-14,545.0,52.0,1.8806214227309868,2020.0,-1.0,0.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
200.0,0.09375,-2.4253192047278088E-14,200.0,48.5,-0.7827788649706464,595.0,-1.0,0.0,151.0
400.0,0.125,-3.233758939637078E-14,400.0,57.49999999999999,-0.23584905660377375,826.0,-1.0,0.0,6.0
482.0,0.25,-6.467517879274156E-14,482.0,53.5,0.5347593582887823,2020.0,-1.0,0.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
200.0,0.109375,-2.8295390721824433E-14,200.0,51.0,-0.08169934640521975,636.0,-1.0,0.0,157.0
400.0,0.15625,-4.042198674546348E-14,400.0,53.0,1.0838682521309035,1075.0,-1.0,0.0,0.0
401.0,0.203125,-5.2548582769102524E-14,401.0,53.0,0.42372881355932246,2020.0,-1.0,0.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
200.0,0.109375,-2.8295390721824433E-14,200.0,51.5,0.0,664.0,-1.0,0.0,157.0
328.0,0.234375,-6.063298011819522E-14,328.0,55.50000000000001,2.455063568610256,2020.0,-1.0,0.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
200.0,0.109375,-2.8295390721824433E-14,200.0,54.0,2.655803618664682,742.0,-1.0,0.0,157.0
251.0,0.21875,-5.6590781443648867E-14,251.0,53.5,1.6289401311614216,2020.0,-1.0,0.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),Change detected,Warning detected
172.0,0.203125,-5.254858276910252E-14,172.0,48.837209302325576,-5.935050391937297,2020.0,-1.0,0.0,157.0
