learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
600.0,0.640625,-1.6573014565640026E-13,600.0,54.0,7.898688557413153,604.0,-1.0,10.0,0.0,3638.3999999999996,25.565254198271187,-22.9,2.9606680927715545,6.3999999999999995,0.8459051693633013,3.6999999999999997,0.42295258468165065,3.6999999999999997,0.42295258468165065,2.5,0.30731814857642953,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.6875,-1.778567416800393E-13,800.0,47.5,-7.559926244622013,804.0,-1.0,10.0,0.0,4851.2,27.31535994434062,-27.099999999999998,3.1391789443171985,7.6000000000000005,0.8969082698049139,4.3,0.44845413490245706,4.3,0.44845413490245706,3.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.734375,-1.8998333770367835E-13,1000.0,50.0,3.297553428101722,1004.0,-1.0,10.0,0.0,6048.4,26.810114177716944,-29.9,3.139178944317199,8.4,0.8969082698049139,4.7,0.44845413490245695,4.7,0.44845413490245695,3.4000000000000004,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.8125,-2.101943310764101E-13,1200.0,54.50000000000001,8.229124647035107,1204.0,-1.0,10.0,0.0,7234.599999999999,17.87437644600037,-39.0,3.7623869492059896,11.0,1.0749676997731399,6.0,0.5374838498865699,6.0,0.5374838498865699,4.1,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,0.859375,-2.2232092710004914E-13,1400.0,48.0,-2.685624012638242,1404.0,-1.0,10.0,0.0,8430.4,18.669166499278358,-48.8,3.332666599986663,13.8,0.9521904571390467,7.4,0.47609522856952335,7.4,0.47609522856952335,4.7,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
1600.0,0.921875,-2.3848972179823454E-13,1600.0,47.0,-6.095485937343628,1604.0,-1.0,10.0,0.0,9622.0,17.099707599839196,-64.9,3.6223074291273387,18.400000000000002,1.034944979750668,9.700000000000001,0.517472489875334,9.700000000000001,0.517472489875334,5.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
1800.0,0.984375,-2.5465851649641993E-13,1800.0,57.99999999999999,15.865384615384603,1804.0,-1.0,10.0,0.0,10824.3,19.410220675372752,-76.80000000000001,3.7912179221634488,21.799999999999997,1.083205120618128,11.399999999999999,0.541602560309064,11.399999999999999,0.541602560309064,5.7,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.046875,-2.708273111946053E-13,2000.0,46.5,-9.563792750358392,2004.0,-1.0,10.0,0.0,12011.8,24.990131385542238,-88.00000000000001,4.894441291460707,24.999999999999996,1.3984117975602022,12.999999999999998,0.6992058987801011,12.999999999999998,0.6992058987801011,6.300000000000001,0.3,0.0,0.0,0.0,0.0,1.0,0.0
2183.0,1.078125,-2.78911708543698E-13,2183.0,44.5,-10.33797216699801,2187.0,-1.0,10.0,0.0,13109.5,33.96149780756627,-95.0,5.619410803436404,27.0,1.6055459438389725,14.0,0.8027729719194863,14.0,0.8027729719194863,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
200.0,0.546875,-1.4147695360912217E-13,200.0,47.5,-5.273711650290753,204.0,-1.0,10.0,0.0,1227.5000000000002,15.857875715940718,-18.0,1.8073922282301278,5.0,0.5163977794943222,3.0,0.2581988897471611,3.0,0.2581988897471611,2.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.625,-1.6168794698185392E-13,400.0,51.0,0.8598887202832526,404.0,-1.0,10.0,0.0,2423.9,22.972181244085444,-19.4,2.2861904265976327,5.400000000000001,0.6531972647421808,3.2000000000000006,0.3265986323710904,3.2000000000000006,0.3265986323710904,2.2000000000000006,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
600.0,0.6875,-1.778567416800393E-13,600.0,54.0,7.898688557413153,604.0,-1.0,10.0,0.0,3638.3999999999996,25.565254198271187,-22.9,2.9606680927715545,6.3999999999999995,0.8459051693633013,3.6999999999999997,0.42295258468165065,3.6999999999999997,0.42295258468165065,2.5,0.30731814857642953,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.75,-1.940255363782247E-13,800.0,47.5,-7.559926244622013,804.0,-1.0,10.0,0.0,4851.2,27.31535994434062,-27.099999999999998,3.1391789443171985,7.6000000000000005,0.8969082698049139,4.3,0.44845413490245706,4.3,0.44845413490245706,3.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.8125,-2.101943310764101E-13,1000.0,50.0,3.297553428101722,1004.0,-1.0,10.0,0.0,6048.4,26.810114177716944,-29.9,3.139178944317199,8.4,0.8969082698049139,4.7,0.44845413490245695,4.7,0.44845413490245695,3.4000000000000004,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.859375,-2.2232092710004914E-13,1200.0,54.50000000000001,8.229124647035107,1204.0,-1.0,10.0,0.0,7234.599999999999,17.87437644600037,-39.0,3.7623869492059896,11.0,1.0749676997731399,6.0,0.5374838498865699,6.0,0.5374838498865699,4.1,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,0.921875,-2.3848972179823454E-13,1400.0,48.0,-2.685624012638242,1404.0,-1.0,10.0,0.0,8430.4,18.669166499278358,-48.8,3.332666599986663,13.8,0.9521904571390467,7.4,0.47609522856952335,7.4,0.47609522856952335,4.7,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
1600.0,0.984375,-2.5465851649641993E-13,1600.0,47.0,-6.095485937343628,1604.0,-1.0,10.0,0.0,9622.0,17.099707599839196,-64.9,3.6223074291273387,18.400000000000002,1.034944979750668,9.700000000000001,0.517472489875334,9.700000000000001,0.517472489875334,5.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
1800.0,1.046875,-2.708273111946053E-13,1800.0,57.99999999999999,15.865384615384603,1804.0,-1.0,10.0,0.0,10824.3,19.410220675372752,-76.80000000000001,3.7912179221634488,21.799999999999997,1.083205120618128,11.399999999999999,0.541602560309064,11.399999999999999,0.541602560309064,5.7,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.09375,-2.8295390721824435E-13,2000.0,46.5,-9.563792750358392,2004.0,-1.0,10.0,0.0,12011.8,24.990131385542238,-88.00000000000001,4.894441291460707,24.999999999999996,1.3984117975602022,12.999999999999998,0.6992058987801011,12.999999999999998,0.6992058987801011,6.300000000000001,0.3,0.0,0.0,0.0,0.0,1.0,0.0
2183.0,1.125,-2.9103830456733704E-13,2183.0,44.5,-10.33797216699801,2187.0,-1.0,10.0,0.0,13109.5,33.96149780756627,-95.0,5.619410803436404,27.0,1.6055459438389725,14.0,0.8027729719194863,14.0,0.8027729719194863,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
200.0,0.5625,-1.4551915228366852E-13,200.0,47.5,-5.273711650290753,204.0,-1.0,10.0,0.0,1227.5000000000002,15.857875715940718,-18.0,1.8073922282301278,5.0,0.5163977794943222,3.0,0.2581988897471611,3.0,0.2581988897471611,2.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.640625,-1.6573014565640026E-13,400.0,51.0,0.8598887202832526,404.0,-1.0,10.0,0.0,2423.9,22.972181244085444,-19.4,2.2861904265976327,5.400000000000001,0.6531972647421808,3.2000000000000006,0.3265986323710904,3.2000000000000006,0.3265986323710904,2.2000000000000006,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
600.0,0.703125,-1.8189894035458566E-13,600.0,54.0,7.898688557413153,604.0,-1.0,10.0,0.0,3638.3999999999996,25.565254198271187,-22.9,2.9606680927715545,6.3999999999999995,0.8459051693633013,3.6999999999999997,0.42295258468165065,3.6999999999999997,0.42295258468165065,2.5,0.30731814857642953,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.75,-1.940255363782247E-13,800.0,47.5,-7.559926244622013,804.0,-1.0,10.0,0.0,4851.2,27.31535994434062,-27.099999999999998,3.1391789443171985,7.6000000000000005,0.8969082698049139,4.3,0.44845413490245706,4.3,0.44845413490245706,3.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.8125,-2.101943310764101E-13,1000.0,50.0,3.297553428101722,1004.0,-1.0,10.0,0.0,6048.4,26.810114177716944,-29.9,3.139178944317199,8.4,0.8969082698049139,4.7,0.44845413490245695,4.7,0.44845413490245695,3.4000000000000004,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.875,-2.263631257745955E-13,1200.0,54.50000000000001,8.229124647035107,1204.0,-1.0,10.0,0.0,7234.599999999999,17.87437644600037,-39.0,3.7623869492059896,11.0,1.0749676997731399,6.0,0.5374838498865699,6.0,0.5374838498865699,4.1,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,0.9375,-2.4253192047278086E-13,1400.0,48.0,-2.685624012638242,1404.0,-1.0,10.0,0.0,8430.4,18.669166499278358,-48.8,3.332666599986663,13.8,0.9521904571390467,7.4,0.47609522856952335,7.4,0.47609522856952335,4.7,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
1600.0,1.0,-2.5870071517096625E-13,1600.0,47.0,-6.095485937343628,1604.0,-1.0,10.0,0.0,9622.0,17.099707599839196,-64.9,3.6223074291273387,18.400000000000002,1.034944979750668,9.700000000000001,0.517472489875334,9.700000000000001,0.517472489875334,5.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
1800.0,1.0625,-2.7486950986915165E-13,1800.0,57.99999999999999,15.865384615384603,1804.0,-1.0,10.0,0.0,10824.3,19.410220675372752,-76.80000000000001,3.7912179221634488,21.799999999999997,1.083205120618128,11.399999999999999,0.541602560309064,11.399999999999999,0.541602560309064,5.7,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.109375,-2.8699610589279067E-13,2000.0,46.5,-9.563792750358392,2004.0,-1.0,10.0,0.0,12011.8,24.990131385542238,-88.00000000000001,4.894441291460707,24.999999999999996,1.3984117975602022,12.999999999999998,0.6992058987801011,12.999999999999998,0.6992058987801011,6.300000000000001,0.3,0.0,0.0,0.0,0.0,1.0,0.0
2183.0,1.140625,-2.9508050324188337E-13,2183.0,44.5,-10.33797216699801,2187.0,-1.0,10.0,0.0,13109.5,33.96149780756627,-95.0,5.619410803436404,27.0,1.6055459438389725,14.0,0.8027729719194863,14.0,0.8027729719194863,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
200.0,0.546875,-1.4147695360912217E-13,200.0,47.5,-5.273711650290753,204.0,-1.0,10.0,0.0,1227.5000000000002,15.857875715940718,-18.0,1.8073922282301278,5.0,0.5163977794943222,3.0,0.2581988897471611,3.0,0.2581988897471611,2.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.625,-1.6168794698185392E-13,400.0,51.0,0.8598887202832526,404.0,-1.0,10.0,0.0,2423.9,22.972181244085444,-19.4,2.2861904265976327,5.400000000000001,0.6531972647421808,3.2000000000000006,0.3265986323710904,3.2000000000000006,0.3265986323710904,2.2000000000000006,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
600.0,0.6875,-1.778567416800393E-13,600.0,54.0,7.898688557413153,604.0,-1.0,10.0,0.0,3638.3999999999996,25.565254198271187,-22.9,2.9606680927715545,6.3999999999999995,0.8459051693633013,3.6999999999999997,0.42295258468165065,3.6999999999999997,0.42295258468165065,2.5,0.30731814857642953,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.734375,-1.8998333770367835E-13,800.0,47.5,-7.559926244622013,804.0,-1.0,10.0,0.0,4851.2,27.31535994434062,-27.099999999999998,3.1391789443171985,7.6000000000000005,0.8969082698049139,4.3,0.44845413490245706,4.3,0.44845413490245706,3.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.78125,-2.021099337273174E-13,1000.0,50.0,3.297553428101722,1004.0,-1.0,10.0,0.0,6048.4,26.810114177716944,-29.9,3.139178944317199,8.4,0.8969082698049139,4.7,0.44845413490245695,4.7,0.44845413490245695,3.4000000000000004,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.875,-2.263631257745955E-13,1200.0,54.50000000000001,8.229124647035107,1204.0,-1.0,10.0,0.0,7234.599999999999,17.87437644600037,-39.0,3.7623869492059896,11.0,1.0749676997731399,6.0,0.5374838498865699,6.0,0.5374838498865699,4.1,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,0.921875,-2.3848972179823454E-13,1400.0,48.0,-2.685624012638242,1404.0,-1.0,10.0,0.0,8430.4,18.669166499278358,-48.8,3.332666599986663,13.8,0.9521904571390467,7.4,0.47609522856952335,7.4,0.47609522856952335,4.7,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
1600.0,1.0,-2.5870071517096625E-13,1600.0,47.0,-6.095485937343628,1604.0,-1.0,10.0,0.0,9622.0,17.099707599839196,-64.9,3.6223074291273387,18.400000000000002,1.034944979750668,9.700000000000001,0.517472489875334,9.700000000000001,0.517472489875334,5.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
1800.0,1.046875,-2.7082731119460527E-13,1800.0,57.99999999999999,15.865384615384603,1804.0,-1.0,10.0,0.0,10824.3,19.410220675372752,-76.80000000000001,3.7912179221634488,21.799999999999997,1.083205120618128,11.399999999999999,0.541602560309064,11.399999999999999,0.541602560309064,5.7,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.109375,-2.8699610589279067E-13,2000.0,46.5,-9.563792750358392,2004.0,-1.0,10.0,0.0,12011.8,24.990131385542238,-88.00000000000001,4.894441291460707,24.999999999999996,1.3984117975602022,12.999999999999998,0.6992058987801011,12.999999999999998,0.6992058987801011,6.300000000000001,0.3,0.0,0.0,0.0,0.0,1.0,0.0
2183.0,1.140625,-2.9508050324188337E-13,2183.0,44.5,-10.33797216699801,2187.0,-1.0,10.0,0.0,13109.5,33.96149780756627,-95.0,5.619410803436404,27.0,1.6055459438389725,14.0,0.8027729719194863,14.0,0.8027729719194863,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
200.0,0.546875,-1.4147695360912217E-13,200.0,47.5,-5.273711650290753,204.0,-1.0,10.0,0.0,1227.5000000000002,15.857875715940718,-18.0,1.8073922282301278,5.0,0.5163977794943222,3.0,0.2581988897471611,3.0,0.2581988897471611,2.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.625,-1.6168794698185392E-13,400.0,51.0,0.8598887202832526,404.0,-1.0,10.0,0.0,2423.9,22.972181244085444,-19.4,2.2861904265976327,5.400000000000001,0.6531972647421808,3.2000000000000006,0.3265986323710904,3.2000000000000006,0.3265986323710904,2.2000000000000006,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
600.0,0.6875,-1.778567416800393E-13,600.0,54.0,7.898688557413153,604.0,-1.0,10.0,0.0,3638.3999999999996,25.565254198271187,-22.9,2.9606680927715545,6.3999999999999995,0.8459051693633013,3.6999999999999997,0.42295258468165065,3.6999999999999997,0.42295258468165065,2.5,0.30731814857642953,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.75,-1.940255363782247E-13,800.0,47.5,-7.559926244622013,804.0,-1.0,10.0,0.0,4851.2,27.31535994434062,-27.099999999999998,3.1391789443171985,7.6000000000000005,0.8969082698049139,4.3,0.44845413490245706,4.3,0.44845413490245706,3.0,0.2981423969999719,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.796875,-2.0615213240186375E-13,1000.0,50.0,3.297553428101722,1004.0,-1.0,10.0,0.0,6048.4,26.810114177716944,-29.9,3.139178944317199,8.4,0.8969082698049139,4.7,0.44845413490245695,4.7,0.44845413490245695,3.4000000000000004,0.339934634239519,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.875,-2.263631257745955E-13,1200.0,54.50000000000001,8.229124647035107,1204.0,-1.0,10.0,0.0,7234.599999999999,17.87437644600037,-39.0,3.7623869492059896,11.0,1.0749676997731399,6.0,0.5374838498865699,6.0,0.5374838498865699,4.1,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,0.921875,-2.3848972179823454E-13,1400.0,48.0,-2.685624012638242,1404.0,-1.0,10.0,0.0,8430.4,18.669166499278358,-48.8,3.332666599986663,13.8,0.9521904571390467,7.4,0.47609522856952335,7.4,0.47609522856952335,4.7,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
1600.0,0.984375,-2.5465851649641993E-13,1600.0,47.0,-6.095485937343628,1604.0,-1.0,10.0,0.0,9622.0,17.099707599839196,-64.9,3.6223074291273387,18.400000000000002,1.034944979750668,9.700000000000001,0.517472489875334,9.700000000000001,0.517472489875334,5.3,0.3,0.0,0.0,0.0,0.0,1.0,0.0
1800.0,1.046875,-2.708273111946053E-13,1800.0,57.99999999999999,15.865384615384603,1804.0,-1.0,10.0,0.0,10824.3,19.410220675372752,-76.80000000000001,3.7912179221634488,21.799999999999997,1.083205120618128,11.399999999999999,0.541602560309064,11.399999999999999,0.541602560309064,5.7,0.33499585403736304,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,1.09375,-2.8295390721824435E-13,2000.0,46.5,-9.563792750358392,2004.0,-1.0,10.0,0.0,12011.8,24.990131385542238,-88.00000000000001,4.894441291460707,24.999999999999996,1.3984117975602022,12.999999999999998,0.6992058987801011,12.999999999999998,0.6992058987801011,6.300000000000001,0.3,0.0,0.0,0.0,0.0,1.0,0.0
2183.0,1.125,-2.9103830456733704E-13,2183.0,44.5,-10.33797216699801,2187.0,-1.0,10.0,0.0,13109.5,33.96149780756627,-95.0,5.619410803436404,27.0,1.6055459438389725,14.0,0.8027729719194863,14.0,0.8027729719194863,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
200.0,0.546875,-1.4147695360912217E-13,200.0,48.0,-4.344336309822426,215.0,-1.0,10.0,0.0,1290.4,17.85385112517745,-18.0,1.8073922282301278,5.0,0.5163977794943222,3.0,0.2581988897471611,3.0,0.2581988897471611,2.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.65625,-1.697723443309466E-13,400.0,52.5,3.84615384615385,448.0,-1.0,10.0,0.0,2694.2000000000003,25.07801161708533,-20.1,2.7706798203088465,5.6000000000000005,0.7916228058025278,3.3000000000000003,0.3958114029012639,3.3000000000000003,0.3958114029012639,2.2000000000000006,0.3265986323710904,0.0,0.0,0.0,0.0,1.0,0.0
600.0,0.71875,-1.85941139029132E-13,600.0,50.0,-2.1241830065359406,690.0,-1.0,10.0,0.0,4162.5,23.860823307021242,-24.3,3.033333333333333,6.8,0.8666666666666666,3.9,0.4333333333333333,3.9,0.4333333333333333,2.6999999999999997,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.765625,-1.9806773505277105E-13,800.0,45.5,-9.56976276638521,923.0,-1.0,10.0,0.0,5560.6,25.235424836262744,-29.200000000000003,2.9881246441353295,8.200000000000001,0.8537498983243799,4.6000000000000005,0.42687494916218993,4.6000000000000005,0.42687494916218993,3.3000000000000003,0.3,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.84375,-2.182787284255028E-13,1000.0,56.00000000000001,12.394225983076163,1157.0,-1.0,10.0,0.0,6960.8,19.634323687529104,-38.300000000000004,3.6819378955472164,10.799999999999999,1.0519822558706335,5.8999999999999995,0.5259911279353168,5.8999999999999995,0.5259911279353168,4.1,0.348010216963685,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.921875,-2.3848972179823454E-13,1200.0,52.0,4.0000000000000036,1406.0,-1.0,10.0,0.0,8442.699999999999,18.916218790586367,-48.8,3.332666599986663,13.8,0.9521904571390467,7.4,0.47609522856952335,7.4,0.47609522856952335,4.7,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,1.015625,-2.6274291384551263E-13,1400.0,50.5,1.4925373134328375,1663.0,-1.0,10.0,0.0,9970.5,15.739723278663094,-68.39999999999999,2.9143323992525856,19.400000000000002,0.8326663997864531,10.200000000000001,0.41633319989322654,10.200000000000001,0.41633319989322654,5.6000000000000005,0.3055050463303893,0.0,0.0,0.0,0.0,1.0,0.0
1600.0,1.0625,-2.7486950986915165E-13,1600.0,53.5,5.005107252298258,1907.0,-1.0,10.0,0.0,11444.6,22.79093386999891,-82.39999999999998,4.52450120025524,23.400000000000002,1.2927146286443545,12.200000000000001,0.6463573143221772,12.200000000000001,0.6463573143221772,6.1,0.3785938897200182,0.0,0.0,0.0,0.0,1.0,0.0
1800.0,1.125,-2.9103830456733704E-13,1800.0,45.0,-10.23148612085379,2176.0,-1.0,10.0,0.0,13043.9,33.06473448655927,-94.29999999999998,5.662841846438745,26.8,1.6179548132682127,13.9,0.8089774066341063,13.9,0.8089774066341063,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
1805.0,1.125,-2.9103830456733704E-13,1805.0,45.0,-10.397430750702533,2187.0,-1.0,10.0,0.0,13109.5,33.96149780756627,-95.0,5.619410803436404,27.0,1.6055459438389725,14.0,0.8027729719194863,14.0,0.8027729719194863,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
200.0,0.546875,-1.4147695360912217E-13,200.0,49.0,-2.2556390977443574,232.0,-1.0,10.0,0.0,1398.6,17.942005338187688,-18.0,1.8073922282301278,5.0,0.5163977794943222,3.0,0.2581988897471611,3.0,0.2581988897471611,2.0,0.2581988897471611,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.671875,-1.7381454300549296E-13,400.0,50.5,0.8214786615908621,551.0,-1.0,10.0,0.0,3321.2000000000003,26.39309674054101,-21.5,2.997220935021863,6.0,0.8563488385776753,3.5,0.42817441928883765,3.5,0.42817441928883765,2.4000000000000004,0.3711842908553347,0.0,0.0,0.0,0.0,1.0,0.0
600.0,0.75,-1.940255363782247E-13,600.0,46.5,-10.10495986828565,834.0,-1.0,10.0,0.0,5028.2,27.29827019346748,-27.8,2.988124644135329,7.800000000000001,0.8537498983243798,4.4,0.42687494916218993,4.4,0.42687494916218993,3.1,0.27688746209726917,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.84375,-2.182787284255028E-13,800.0,50.0,1.195534038138513,1118.0,-1.0,10.0,0.0,6727.0,20.78407510036897,-37.6,3.429285639896449,10.6,0.9797958971132712,5.8,0.4898979485566356,5.8,0.4898979485566356,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.9375,-2.4253192047278086E-13,1000.0,55.00000000000001,5.303030303030304,1435.0,-1.0,10.0,0.0,8615.2,17.01032366273819,-51.599999999999994,3.733333333333333,14.600000000000001,1.0666666666666667,7.800000000000001,0.5333333333333333,7.800000000000001,0.5333333333333333,4.7,0.334995854037363,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,1.03125,-2.6678511252005895E-13,1200.0,56.00000000000001,11.690918213748123,1778.0,-1.0,10.0,0.0,10669.9,17.486153252089384,-74.0,3.460892627311309,21.0,0.9888264649460884,11.0,0.4944132324730442,11.0,0.4944132324730442,5.6000000000000005,0.3055050463303893,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,1.109375,-2.8699610589279067E-13,1400.0,45.0,-7.045543012845455,2154.0,-1.0,10.0,0.0,12910.4,32.21152312794633,-94.29999999999998,5.662841846438745,26.8,1.6179548132682127,13.9,0.8089774066341063,13.9,0.8089774066341063,6.5,0.3073181485764296,0.0,0.0,0.0,0.0,1.0,0.0
