Time,Open,High,Low,Close,Volume
31.08.2006 20:00:00.000,110.690,110.920,109.600,109.900,113495000000.00
01.09.2006 20:00:00.000,109.910,110.050,109.180,109.810,143597000000.00
02.09.2006 20:00:00.000,109.810,109.810,109.810,109.810,0.00
03.09.2006 20:00:00.000,109.810,109.820,109.590,109.720,6894000000.00
04.09.2006 20:00:00.000,109.760,109.810,108.760,109.430,116907000000.00
05.09.2006 20:00:00.000,109.400,109.830,109.060,109.430,159479000000.00
06.09.2006 20:00:00.000,109.430,110.280,109.410,110.070,181185000000.00
07.09.2006 20:00:00.000,110.070,110.620,110.030,110.410,141401000000.00
08.09.2006 20:00:00.000,110.450,110.750,109.460,109.670,143077000000.00
09.09.2006 20:00:00.000,109.670,109.670,109.670,109.670,0.00
10.09.2006 20:00:00.000,109.620,109.630,108.990,109.180,15875000000.00
11.09.2006 20:00:00.000,109.180,110.410,109.080,110.180,126592000000.00
12.09.2006 20:00:00.000,110.180,111.050,110.120,110.650,160066000000.00
13.09.2006 20:00:00.000,110.640,110.720,109.880,110.550,136810000000.00
14.09.2006 20:00:00.000,110.550,110.820,110.140,110.710,110427000000.00
15.09.2006 20:00:00.000,110.700,111.490,110.360,111.340,139726000000.00
16.09.2006 20:00:00.000,111.340,111.340,111.340,111.340,0.00
17.09.2006 20:00:00.000,111.390,111.620,111.310,111.530,8927000000.00
18.09.2006 20:00:00.000,111.550,111.690,111.140,111.530,118044000000.00
19.09.2006 20:00:00.000,111.530,112.060,111.120,111.880,140860000000.00
20.09.2006 20:00:00.000,111.890,112.010,110.970,111.060,150166000000.00
21.09.2006 20:00:00.000,111.080,111.820,110.960,111.680,201928000000.00
22.09.2006 20:00:00.000,111.670,112.670,110.750,112.390,344228000000.00
23.09.2006 20:00:00.000,112.390,112.390,112.390,112.390,0.00
24.09.2006 20:00:00.000,112.440,112.590,112.230,112.330,15849000000.00
25.09.2006 20:00:00.000,112.300,112.590,112.080,112.330,666160000000.00
26.09.2006 20:00:00.000,112.330,113.500,112.320,113.320,703238000000.00
27.09.2006 20:00:00.000,113.320,113.440,112.840,112.980,721762000000.00
28.09.2006 20:00:00.000,112.980,113.350,112.650,113.300,641734000000.00
29.09.2006 20:00:00.000,113.310,114.020,112.920,113.740,1469606000000.00
30.09.2006 20:00:00.000,113.740,113.740,113.740,113.740,0.00
01.10.2006 20:00:00.000,113.690,113.700,113.350,113.550,33991000000.00
02.10.2006 20:00:00.000,113.530,114.360,113.420,114.220,1573615000000.00
03.10.2006 20:00:00.000,114.230,114.400,113.990,114.300,1359544000000.00
04.10.2006 20:00:00.000,114.300,114.420,113.570,113.960,1518925000000.00
05.10.2006 20:00:00.000,113.960,114.020,113.010,113.380,1560803000000.00
06.10.2006 20:00:00.000,113.380,114.020,113.060,113.880,1204839000000.00
07.10.2006 20:00:00.000,113.880,113.880,113.880,113.880,0.00
08.10.2006 20:00:00.000,113.830,113.840,113.630,113.670,19278000000.00
09.10.2006 20:00:00.000,113.670,114.310,113.550,114.070,945939000000.00
10.10.2006 20:00:00.000,114.060,114.670,113.810,114.560,1398853000000.00
11.10.2006 20:00:00.000,114.550,114.760,114.200,114.440,1120585000000.00
12.10.2006 20:00:00.000,114.440,115.080,114.250,114.570,1652703000000.00
13.10.2006 20:00:00.000,114.570,114.900,113.850,114.100,1928729000000.00
14.10.2006 20:00:00.000,114.100,114.100,114.100,114.100,0.00
15.10.2006 20:00:00.000,114.100,114.370,114.030,114.220,51193000000.00
16.10.2006 20:00:00.000,114.220,115.360,113.740,115.260,1763559000000.00
17.10.2006 20:00:00.000,115.260,115.930,115.180,115.830,1596461000000.00
18.10.2006 20:00:00.000,115.830,115.980,115.240,115.310,1607638000000.00
19.10.2006 20:00:00.000,115.310,115.760,115.040,115.160,1548910000000.00
20.10.2006 20:00:00.000,115.160,115.980,114.960,115.920,1618521000000.00
21.10.2006 20:00:00.000,115.920,115.920,115.920,115.920,0.00
22.10.2006 20:00:00.000,115.920,115.940,115.800,115.880,29163000000.00
23.10.2006 20:00:00.000,115.880,115.990,115.050,115.590,1399131000000.00
24.10.2006 20:00:00.000,115.590,115.740,114.600,115.160,1606141000000.00
25.10.2006 20:00:00.000,115.180,116.240,114.910,116.130,1962225000000.00
26.10.2006 20:00:00.000,116.140,116.150,114.840,115.290,1526235000000.00
27.10.2006 20:00:00.000,115.310,115.750,115.080,115.600,1318115000000.00
28.10.2006 20:00:00.000,115.600,115.600,115.600,115.600,0.00
29.10.2006 20:00:00.000,115.600,115.850,115.590,115.750,20482000000.00
30.10.2006 20:00:00.000,115.740,116.680,115.530,116.430,1600624000000.00
31.10.2006 20:00:00.000,116.460,116.850,116.400,116.770,1722764000000.00
01.11.2006 20:00:00.000,116.770,117.000,116.550,116.820,1079212000000.00
02.11.2006 20:00:00.000,116.800,117.400,116.780,117.230,1140780000000.00
03.11.2006 20:00:00.000,117.220,118.360,117.210,118.350,1119655000000.00
04.11.2006 20:00:00.000,118.350,118.350,118.350,118.350,0.00
05.11.2006 19:00:00.000,118.350,118.400,118.210,118.260,21623000000.00
06.11.2006 19:00:00.000,118.260,118.290,117.440,117.620,1224893000000.00
07.11.2006 19:00:00.000,117.620,117.980,117.060,117.380,1537479000000.00
08.11.2006 19:00:00.000,117.380,117.800,116.860,117.750,1428141000000.00
09.11.2006 19:00:00.000,117.750,118.290,117.310,118.000,1148581000000.00
10.11.2006 19:00:00.000,118.010,118.190,117.630,117.990,624090000000.00
11.11.2006 19:00:00.000,117.990,117.990,117.990,117.990,0.00
12.11.2006 19:00:00.000,118.000,118.150,117.910,117.920,4460000000.00
13.11.2006 19:00:00.000,117.920,118.910,117.840,118.800,1368088000000.00
14.11.2006 19:00:00.000,118.800,119.410,118.700,118.820,5382313000000.00
15.11.2006 19:00:00.000,118.820,119.560,118.820,119.110,5312739000000.00
16.11.2006 19:00:00.000,119.110,119.140,118.460,118.810,5231778000000.00
17.11.2006 19:00:00.000,118.810,119.380,118.710,119.080,4988329000000.00
18.11.2006 19:00:00.000,119.080,119.080,119.080,119.080,0.00
19.11.2006 19:00:00.000,119.090,119.240,119.030,119.160,481661000000.00
20.11.2006 19:00:00.000,119.160,119.460,118.540,119.100,5010297000000.00
21.11.2006 19:00:00.000,119.100,119.510,118.650,118.850,5839963000000.00
22.11.2006 19:00:00.000,118.850,119.040,118.200,118.740,4541308000000.00
23.11.2006 19:00:00.000,118.740,119.150,118.540,119.100,4100601000000.00
24.11.2006 19:00:00.000,119.100,119.680,119.100,119.600,4996720000000.00
25.11.2006 19:00:00.000,119.600,119.600,119.600,119.600,0.00
26.11.2006 19:00:00.000,119.620,119.730,119.540,119.710,298355000000.00
27.11.2006 19:00:00.000,119.710,119.930,118.330,118.920,4892262000000.00
28.11.2006 19:00:00.000,118.920,119.780,118.780,119.760,4947756000000.00
29.11.2006 19:00:00.000,119.760,119.860,119.230,119.700,5236489000000.00
30.11.2006 19:00:00.000,119.700,120.720,119.670,120.400,5676152000000.00
01.12.2006 19:00:00.000,120.400,121.220,120.180,120.600,4318730000000.00
02.12.2006 19:00:00.000,120.600,120.600,120.600,120.600,0.00
03.12.2006 19:00:00.000,120.590,121.270,120.590,121.050,203842000000.00
04.12.2006 19:00:00.000,121.050,121.380,120.700,120.860,5225738000000.00
05.12.2006 19:00:00.000,120.860,121.260,120.570,120.650,4908277000000.00
06.12.2006 19:00:00.000,120.650,121.190,120.650,121.050,5496206000000.00
07.12.2006 19:00:00.000,121.050,121.050,119.970,120.460,5042559000000.00
08.12.2006 19:00:00.000,120.460,120.750,120.310,120.640,4310870000000.00
09.12.2006 19:00:00.000,120.640,120.640,120.640,120.640,0.00
10.12.2006 19:00:00.000,120.670,120.880,120.640,120.850,376577000000.00
11.12.2006 19:00:00.000,120.850,121.050,119.520,119.910,5687019000000.00
12.12.2006 19:00:00.000,119.910,120.460,119.640,120.080,5231362000000.00
13.12.2006 19:00:00.000,120.080,120.090,116.700,117.560,5477401000000.00
14.12.2006 19:00:00.000,117.560,117.670,115.810,116.320,6728808000000.00
15.12.2006 19:00:00.000,116.320,116.500,115.590,115.670,5466813000000.00
16.12.2006 19:00:00.000,115.670,115.670,115.670,115.670,0.00
17.12.2006 19:00:00.000,115.620,115.670,115.520,115.570,195014000000.00
18.12.2006 19:00:00.000,115.570,116.580,115.510,116.080,3745322000000.00
19.12.2006 19:00:00.000,116.080,117.310,115.960,117.270,5230875000000.00
20.12.2006 19:00:00.000,117.270,117.530,116.740,117.480,5485749000000.00
21.12.2006 19:00:00.000,117.480,117.630,116.430,116.670,5414557000000.00
22.12.2006 19:00:00.000,116.670,116.890,116.120,116.200,5766589000000.00
23.12.2006 19:00:00.000,116.200,116.200,116.200,116.200,0.00
24.12.2006 19:00:00.000,116.230,116.520,116.180,116.260,2019000000.00
25.12.2006 19:00:00.000,116.260,116.580,115.940,116.540,90409000000.00
26.12.2006 19:00:00.000,116.540,117.470,116.530,117.330,3308873000000.00
27.12.2006 19:00:00.000,117.330,117.960,116.970,117.720,3084391000000.00
28.12.2006 19:00:00.000,117.720,117.980,117.710,117.820,4054689000000.00
29.12.2006 19:00:00.000,117.820,118.160,116.990,117.710,3673745000000.00
30.12.2006 19:00:00.000,117.710,117.710,117.710,117.710,0.00
31.12.2006 19:00:00.000,117.750,117.760,117.740,117.740,1063000000.00
01.01.2007 19:00:00.000,117.750,117.890,117.710,117.750,115784000000.00
02.01.2007 19:00:00.000,117.750,117.890,115.850,115.950,5511643000000.00
03.01.2007 19:00:00.000,115.950,116.450,115.590,116.250,5799149000000.00
04.01.2007 19:00:00.000,116.250,116.460,115.740,115.980,5422854000000.00
05.01.2007 19:00:00.000,115.980,116.290,114.210,114.470,3736102000000.00
06.01.2007 19:00:00.000,114.470,114.470,114.470,114.470,0.00
07.01.2007 19:00:00.000,114.430,114.610,114.330,114.520,243092000000.00
08.01.2007 19:00:00.000,114.520,114.750,113.770,114.530,4703503000000.00
09.01.2007 19:00:00.000,114.530,114.770,114.110,114.450,4127924000000.00
10.01.2007 19:00:00.000,114.450,114.880,113.910,114.290,5063952000000.00
11.01.2007 19:00:00.000,114.290,114.690,113.410,114.575,4785796000000.00
12.01.2007 19:00:00.000,114.575,114.785,114.140,114.160,4714092000000.00
13.01.2007 19:00:00.000,114.160,114.160,114.160,114.160,0.00
14.01.2007 19:00:00.000,114.180,114.280,113.780,113.860,263979000000.00
15.01.2007 19:00:00.000,113.860,115.185,113.850,115.070,5244120000000.00
16.01.2007 19:00:00.000,115.070,115.930,114.560,115.570,4882573000000.00
17.01.2007 19:00:00.000,115.570,115.880,114.790,115.280,4685200000000.00
18.01.2007 19:00:00.000,115.280,115.610,114.925,115.510,3934575000000.00
19.01.2007 19:00:00.000,115.510,115.660,114.955,115.300,4353731000000.00
20.01.2007 19:00:00.000,115.300,115.300,115.300,115.300,0.00
21.01.2007 19:00:00.000,115.300,115.330,114.980,115.180,3841000000.00
22.01.2007 19:00:00.000,115.180,115.320,114.140,114.450,3039875000000.00
23.01.2007 19:00:00.000,114.450,115.130,114.390,115.070,5263320000000.00
24.01.2007 19:00:00.000,115.070,115.975,114.635,115.790,4323128000000.00
25.01.2007 19:00:00.000,115.790,116.600,115.440,116.305,4133629000000.00
26.01.2007 19:00:00.000,116.305,117.430,116.110,117.270,3245965000000.00
27.01.2007 19:00:00.000,117.270,117.270,117.270,117.270,0.00
28.01.2007 19:00:00.000,117.340,117.340,117.000,117.030,136349000000.00
29.01.2007 19:00:00.000,117.030,117.810,117.000,117.630,2610909000000.00
30.01.2007 19:00:00.000,117.630,117.780,116.680,117.320,2592730000000.00
31.01.2007 19:00:00.000,117.320,118.160,117.060,117.960,3850281000000.00
01.02.2007 19:00:00.000,117.960,118.650,117.860,118.530,4058814000000.00
02.02.2007 19:00:00.000,118.530,119.390,118.320,118.900,4263207000000.00
03.02.2007 19:00:00.000,118.900,118.900,118.900,118.900,0.00
04.02.2007 19:00:00.000,118.930,118.930,118.700,118.870,237250000000.00
05.02.2007 19:00:00.000,118.870,119.120,118.480,119.080,3806314000000.00
06.02.2007 19:00:00.000,119.080,119.160,117.555,117.670,3802877000000.00
07.02.2007 19:00:00.000,117.670,118.810,117.640,118.495,3816924000000.00
08.02.2007 19:00:00.000,118.495,118.905,118.300,118.780,5269599000000.00
09.02.2007 19:00:00.000,118.780,118.930,116.875,117.850,4370067000000.00
10.02.2007 19:00:00.000,117.850,117.850,117.850,117.850,0.00
11.02.2007 19:00:00.000,117.810,117.850,117.660,117.690,344741000000.00
12.02.2007 19:00:00.000,117.690,118.250,117.370,117.530,6193129000000.00
13.02.2007 19:00:00.000,117.530,117.725,117.115,117.630,5119309000000.00
14.02.2007 19:00:00.000,117.630,118.110,116.750,117.960,5247026000000.00
15.02.2007 19:00:00.000,117.960,118.255,117.310,117.500,3481339000000.00
16.02.2007 19:00:00.000,117.500,118.870,117.455,118.040,4099053000000.00
17.02.2007 19:00:00.000,118.040,118.040,118.040,118.040,0.00
18.02.2007 19:00:00.000,118.080,118.330,118.040,118.100,224056000000.00
19.02.2007 19:00:00.000,118.100,118.380,117.920,118.360,4802735000000.00
20.02.2007 19:00:00.000,118.360,118.995,118.340,118.790,5937380000000.00
21.02.2007 19:00:00.000,118.790,118.895,118.260,118.370,5227138000000.00
22.02.2007 19:00:00.000,118.370,118.490,116.770,117.060,4853999000000.00
23.02.2007 19:00:00.000,117.060,117.100,116.410,116.860,4176324000000.00
24.02.2007 19:00:00.000,116.860,116.860,116.860,116.860,0.00
25.02.2007 19:00:00.000,116.900,117.130,116.720,117.060,210895000000.00
26.02.2007 19:00:00.000,117.060,117.075,115.680,116.190,4199044000000.00
27.02.2007 19:00:00.000,116.190,116.475,115.500,115.750,4765589000000.00
28.02.2007 19:00:00.000,115.750,116.320,115.590,116.070,3923628000000.00
01.03.2007 19:00:00.000,116.070,116.420,115.480,115.795,5308544000000.00
02.03.2007 19:00:00.000,115.795,116.800,115.790,116.390,4378946000000.00
03.03.2007 19:00:00.000,116.390,116.390,116.390,116.390,0.00
04.03.2007 19:00:00.000,116.380,116.440,116.030,116.145,301295000000.00
05.03.2007 19:00:00.000,116.145,117.720,116.050,117.600,5977193000000.00
06.03.2007 19:00:00.000,117.600,118.040,117.350,117.720,5169573000000.00
07.03.2007 19:00:00.000,117.720,118.030,117.310,117.810,4967241000000.00
08.03.2007 19:00:00.000,117.810,118.420,117.080,118.195,4519924000000.00
09.03.2007 19:00:00.000,118.195,119.140,117.970,118.615,4014208000000.00
10.03.2007 19:00:00.000,118.615,118.615,118.615,118.615,0.00
11.03.2007 20:00:00.000,119.010,119.065,118.430,119.030,240198000000.00
12.03.2007 20:00:00.000,119.030,119.185,118.550,118.670,3963068000000.00
13.03.2007 20:00:00.000,118.670,118.745,117.250,117.670,5387799000000.00
14.03.2007 20:00:00.000,117.670,117.770,117.120,117.520,5931079000000.00
15.03.2007 20:00:00.000,117.520,117.890,116.770,116.880,6928945000000.00
16.03.2007 20:00:00.000,116.880,116.880,115.690,115.900,6334531000000.00
17.03.2007 20:00:00.000,115.900,115.900,115.900,115.900,0.00
18.03.2007 20:00:00.000,115.920,116.190,115.790,116.190,312415000000.00
19.03.2007 20:00:00.000,116.190,116.520,115.510,116.390,7371977000000.00
20.03.2007 20:00:00.000,116.390,117.340,116.230,117.230,6093972000000.00
21.03.2007 20:00:00.000,117.230,117.390,116.560,116.890,5054620000000.00
22.03.2007 20:00:00.000,116.890,117.960,116.730,117.830,6015948000000.00
23.03.2007 20:00:00.000,117.830,118.485,117.395,117.430,5724932000000.00
24.03.2007 20:00:00.000,117.430,117.430,117.430,117.430,0.00
25.03.2007 20:00:00.000,117.490,117.645,117.430,117.560,382505000000.00
26.03.2007 20:00:00.000,117.560,117.590,116.360,116.525,5333743000000.00
27.03.2007 20:00:00.000,116.525,118.050,116.260,117.760,5501604000000.00
28.03.2007 20:00:00.000,117.760,118.210,117.485,117.810,5978171000000.00
29.03.2007 20:00:00.000,117.810,117.930,117.105,117.230,5957729000000.00
30.03.2007 20:00:00.000,117.230,118.145,117.220,117.755,3954699000000.00
31.03.2007 20:00:00.000,117.755,117.755,117.755,117.755,0.00
01.04.2007 20:00:00.000,117.780,117.970,117.580,117.910,379134000000.00
02.04.2007 20:00:00.000,117.910,118.790,117.570,117.725,4888549000000.00
03.04.2007 20:00:00.000,117.725,117.940,117.225,117.445,5396649000000.00
04.04.2007 20:00:00.000,117.445,117.770,116.670,117.615,5184501000000.00
05.04.2007 20:00:00.000,117.615,117.975,117.250,117.720,4554773000000.00
06.04.2007 20:00:00.000,117.720,118.390,117.400,118.380,5303416000000.00
07.04.2007 20:00:00.000,118.380,118.380,118.380,118.380,0.00
08.04.2007 20:00:00.000,118.240,118.285,118.050,118.170,676832000000.00
09.04.2007 20:00:00.000,118.170,118.690,117.890,118.520,6485839000000.00
10.04.2007 20:00:00.000,118.520,118.890,118.070,118.120,6047443000000.00
11.04.2007 20:00:00.000,118.110,118.605,117.810,118.500,6388244000000.00
12.04.2007 20:00:00.000,118.500,118.840,118.300,118.675,4704194000000.00
13.04.2007 20:00:00.000,118.675,118.720,118.530,118.670,3128533000000.00
14.04.2007 20:00:00.000,118.670,118.670,118.670,118.670,0.00
15.04.2007 20:00:00.000,118.620,118.655,118.350,118.380,251601000000.00
16.04.2007 20:00:00.000,118.380,118.395,117.525,117.790,4085889000000.00
17.04.2007 20:00:00.000,117.790,118.210,116.830,117.030,5535380000000.00
18.04.2007 20:00:00.000,117.030,117.950,116.745,117.380,5332931000000.00
19.04.2007 20:00:00.000,117.380,117.900,117.300,117.540,5174186000000.00
20.04.2007 20:00:00.000,117.540,117.760,116.450,116.480,4678803000000.00
21.04.2007 20:00:00.000,116.480,116.480,116.480,116.480,0.00
22.04.2007 20:00:00.000,116.430,116.430,115.400,115.860,147798000000.00
23.04.2007 20:00:00.000,115.850,115.990,114.230,114.640,4476804000000.00
24.04.2007 20:00:00.000,114.640,115.045,114.295,114.880,5137425000000.00
25.04.2007 20:00:00.000,114.880,115.380,114.620,114.740,4710025000000.00
26.04.2007 20:00:00.000,114.740,115.110,113.830,114.155,4258966000000.00
27.04.2007 20:00:00.000,114.155,114.490,113.650,113.830,3775656000000.00
28.04.2007 20:00:00.000,113.830,113.830,113.830,113.830,0.00
29.04.2007 20:00:00.000,113.690,113.820,113.610,113.710,291575000000.00
30.04.2007 20:00:00.000,113.710,113.840,112.325,113.670,2529825000000.00
01.05.2007 20:00:00.000,113.670,114.010,113.070,113.310,4202739000000.00
02.05.2007 20:00:00.000,113.310,113.870,112.880,113.730,3193060000000.00
03.05.2007 20:00:00.000,113.730,114.160,113.250,113.505,3756923000000.00
04.05.2007 20:00:00.000,113.505,114.005,112.250,112.580,4270539000000.00
05.05.2007 20:00:00.000,112.580,112.580,112.580,112.580,0.00
06.05.2007 20:00:00.000,112.450,112.560,111.855,112.090,337938000000.00
07.05.2007 20:00:00.000,112.090,112.170,110.980,111.670,4661322000000.00
08.05.2007 20:00:00.000,111.670,111.930,110.870,111.015,4135920000000.00
09.05.2007 20:00:00.000,111.015,111.250,110.090,111.060,3425866000000.00
10.05.2007 20:00:00.000,111.060,111.520,110.100,110.235,3636156000000.00
11.05.2007 20:00:00.000,110.240,110.610,109.110,110.080,1158380000000.00
12.05.2007 20:00:00.000,110.080,110.080,110.080,110.080,0.00
13.05.2007 20:00:00.000,109.990,109.990,109.440,109.660,115437000000.00
14.05.2007 20:00:00.000,109.660,110.850,109.320,110.745,2088915000000.00
15.05.2007 20:00:00.000,110.745,110.755,109.620,109.780,1963356000000.00
16.05.2007 20:00:00.000,109.780,111.335,109.005,111.010,1858694000000.00
17.05.2007 20:00:00.000,111.010,111.240,110.310,110.465,1327923000000.00
18.05.2007 20:00:00.000,110.465,112.230,110.420,111.720,1717935000000.00
19.05.2007 20:00:00.000,111.720,111.720,111.720,111.720,0.00
20.05.2007 20:00:00.000,111.665,111.925,111.540,111.885,124255000000.00
21.05.2007 20:00:00.000,111.885,112.940,111.275,111.615,1932986000000.00
22.05.2007 20:00:00.000,111.615,112.350,110.950,112.060,1496698000000.00
23.05.2007 20:00:00.000,112.060,112.980,111.625,112.720,1611696000000.00
24.05.2007 20:00:00.000,112.720,112.850,111.460,111.575,1212021000000.00
25.05.2007 20:00:00.000,111.575,112.760,111.465,112.670,1357960000000.00
26.05.2007 20:00:00.000,112.670,112.670,112.670,112.670,0.00
27.05.2007 20:00:00.000,112.630,112.660,112.075,112.400,61764000000.00
28.05.2007 20:00:00.000,112.400,112.700,112.155,112.635,736927000000.00
29.05.2007 20:00:00.000,112.635,112.780,111.620,112.260,1396709000000.00
30.05.2007 20:00:00.000,112.260,112.680,111.445,112.485,1459994000000.00
31.05.2007 20:00:00.000,112.485,113.365,112.350,112.460,1698045000000.00
01.06.2007 20:00:00.000,112.460,112.930,111.310,111.800,1183676000000.00
02.06.2007 20:00:00.000,111.800,111.800,111.800,111.800,0.00
03.06.2007 20:00:00.000,111.715,111.760,111.535,111.680,68356000000.00
04.06.2007 20:00:00.000,111.680,112.380,111.435,112.275,1393844000000.00
05.06.2007 20:00:00.000,112.275,113.560,112.050,113.140,1456498000000.00
06.06.2007 20:00:00.000,113.140,113.680,112.910,113.410,1719696000000.00
07.06.2007 20:00:00.000,113.410,114.720,113.400,113.960,2785478000000.00
08.06.2007 20:00:00.000,113.960,114.335,113.345,113.970,1313546000000.00
09.06.2007 20:00:00.000,113.970,113.970,113.970,113.970,0.00
10.06.2007 20:00:00.000,113.940,114.300,113.940,114.280,107413000000.00
11.06.2007 20:00:00.000,114.280,114.580,113.965,114.410,1575871000000.00
12.06.2007 20:00:00.000,114.410,115.450,114.245,115.235,1564875000000.00
13.06.2007 20:00:00.000,115.235,115.400,114.455,114.890,1512341000000.00
14.06.2007 20:00:00.000,114.890,115.200,114.620,114.695,1432947000000.00
15.06.2007 20:00:00.000,114.695,115.210,114.540,115.160,1201327000000.00
16.06.2007 20:00:00.000,115.160,115.160,115.160,115.160,0.00
17.06.2007 20:00:00.000,115.180,115.400,115.060,115.315,133022000000.00
18.06.2007 20:00:00.000,115.315,115.760,115.140,115.470,1148128000000.00
19.06.2007 20:00:00.000,115.470,115.620,114.610,114.815,1312526000000.00
20.06.2007 20:00:00.000,114.815,115.225,114.370,114.740,1051945000000.00
21.06.2007 20:00:00.000,114.740,116.275,114.680,116.015,1397202000000.00
22.06.2007 20:00:00.000,116.015,116.600,115.760,116.490,1318245000000.00
23.06.2007 20:00:00.000,116.490,116.490,116.490,116.490,0.00
24.06.2007 20:00:00.000,116.575,116.575,116.330,116.360,132727000000.00
25.06.2007 20:00:00.000,116.360,116.520,116.020,116.035,1342806000000.00
26.06.2007 20:00:00.000,116.035,116.695,115.490,116.360,1322046000000.00
27.06.2007 20:00:00.000,116.360,116.510,116.050,116.370,1998839000000.00
28.06.2007 20:00:00.000,116.370,116.620,114.850,115.150,3376653000000.00
29.06.2007 20:00:00.000,115.150,115.220,114.175,114.450,3725800000000.00
30.06.2007 20:00:00.000,114.450,114.450,114.450,114.450,0.00
