Time,Open,High,Low,Close,Volume
28.09.2006 20:00:00.000,1.20550,1.20755,1.20060,1.20190,942352000000.00
29.09.2006 20:00:00.000,1.20190,1.20895,1.19960,1.20650,1560347000000.00
30.09.2006 20:00:00.000,1.20650,1.20650,1.20650,1.20650,0.00
01.10.2006 20:00:00.000,1.20610,1.20630,1.20090,1.20245,16989000000.00
02.10.2006 20:00:00.000,1.20240,1.20300,1.18970,1.19175,1694214000000.00
03.10.2006 20:00:00.000,1.19175,1.19480,1.19040,1.19180,1705773000000.00
04.10.2006 20:00:00.000,1.19180,1.20180,1.19130,1.20120,1610442000000.00
05.10.2006 20:00:00.000,1.20120,1.22045,1.20110,1.21635,2162742000000.00
06.10.2006 20:00:00.000,1.21635,1.21790,1.20900,1.21290,1359584000000.00
07.10.2006 20:00:00.000,1.21290,1.21290,1.21290,1.21290,0.00
08.10.2006 20:00:00.000,1.21250,1.21335,1.21070,1.21260,24776000000.00
09.10.2006 20:00:00.000,1.21260,1.21525,1.20390,1.20510,1088235000000.00
10.10.2006 20:00:00.000,1.20510,1.20550,1.19600,1.19665,1686752000000.00
11.10.2006 20:00:00.000,1.19665,1.20525,1.19490,1.20220,1625025000000.00
12.10.2006 20:00:00.000,1.20220,1.20365,1.19130,1.20100,1778951000000.00
13.10.2006 20:00:00.000,1.20100,1.21075,1.19755,1.20760,2028501000000.00
14.10.2006 20:00:00.000,1.20760,1.20760,1.20760,1.20760,0.00
15.10.2006 20:00:00.000,1.20770,1.20940,1.20540,1.20660,41695000000.00
16.10.2006 20:00:00.000,1.20620,1.21200,1.19925,1.20040,1712662000000.00
17.10.2006 20:00:00.000,1.20040,1.20120,1.19145,1.19280,1412704000000.00
18.10.2006 20:00:00.000,1.19280,1.20030,1.18745,1.19820,2003193000000.00
19.10.2006 20:00:00.000,1.19820,1.20370,1.19480,1.20370,1566584000000.00
20.10.2006 20:00:00.000,1.20370,1.20760,1.19275,1.19600,1419524000000.00
21.10.2006 20:00:00.000,1.19600,1.19600,1.19600,1.19600,0.00
22.10.2006 20:00:00.000,1.19490,1.19515,1.19240,1.19290,28408000000.00
23.10.2006 20:00:00.000,1.19290,1.20210,1.19170,1.19570,1454445000000.00
24.10.2006 20:00:00.000,1.19570,1.21180,1.19360,1.20970,2308150000000.00
25.10.2006 20:00:00.000,1.20930,1.21360,1.20440,1.20500,1851695000000.00
26.10.2006 20:00:00.000,1.20500,1.21725,1.20480,1.21395,2285614000000.00
27.10.2006 20:00:00.000,1.21395,1.21700,1.20470,1.20640,1539783000000.00
28.10.2006 20:00:00.000,1.20640,1.20640,1.20640,1.20640,0.00
29.10.2006 20:00:00.000,1.20640,1.20710,1.20410,1.20610,15334000000.00
30.10.2006 20:00:00.000,1.20610,1.20890,1.19680,1.19880,1396194000000.00
31.10.2006 20:00:00.000,1.19870,1.20420,1.19700,1.20195,1815862000000.00
01.11.2006 20:00:00.000,1.20195,1.20860,1.19830,1.20660,1550931000000.00
02.11.2006 20:00:00.000,1.20650,1.20815,1.19340,1.19490,1416302000000.00
03.11.2006 20:00:00.000,1.19490,1.19940,1.18020,1.18100,1275136000000.00
04.11.2006 20:00:00.000,1.18100,1.18100,1.18100,1.18100,0.00
05.11.2006 19:00:00.000,1.18100,1.18130,1.17950,1.18030,10396000000.00
06.11.2006 19:00:00.000,1.18030,1.18320,1.17760,1.17890,1452888000000.00
07.11.2006 19:00:00.000,1.17890,1.17935,1.17065,1.17640,1693656000000.00
08.11.2006 19:00:00.000,1.17630,1.17890,1.17180,1.17750,1494197000000.00
09.11.2006 19:00:00.000,1.17750,1.17965,1.16695,1.16710,1003245000000.00
10.11.2006 19:00:00.000,1.16710,1.17350,1.16690,1.17330,843577000000.00
11.11.2006 19:00:00.000,1.17330,1.17330,1.17330,1.17330,0.00
12.11.2006 19:00:00.000,1.17330,1.17360,1.17090,1.17320,4698000000.00
13.11.2006 19:00:00.000,1.17310,1.17730,1.16600,1.16890,2124964000000.00
14.11.2006 19:00:00.000,1.16880,1.17350,1.16400,1.17300,4786977000000.00
15.11.2006 19:00:00.000,1.17300,1.17310,1.16435,1.16740,5410074000000.00
16.11.2006 19:00:00.000,1.16740,1.17625,1.16425,1.17460,4623687000000.00
17.11.2006 19:00:00.000,1.17460,1.17945,1.16625,1.17720,4887179000000.00
18.11.2006 19:00:00.000,1.17720,1.17720,1.17720,1.17720,0.00
19.11.2006 19:00:00.000,1.17700,1.17830,1.17650,1.17730,290838000000.00
20.11.2006 19:00:00.000,1.17730,1.18375,1.17170,1.17310,4433885000000.00
21.11.2006 19:00:00.000,1.17310,1.18240,1.16850,1.18120,5386436000000.00
22.11.2006 19:00:00.000,1.18120,1.18645,1.17630,1.18070,4445253000000.00
23.11.2006 19:00:00.000,1.18070,1.18240,1.17700,1.17780,4678297000000.00
24.11.2006 19:00:00.000,1.17780,1.17790,1.17090,1.17205,4560328000000.00
25.11.2006 19:00:00.000,1.17205,1.17205,1.17205,1.17205,0.00
26.11.2006 19:00:00.000,1.17220,1.17220,1.17040,1.17130,123172000000.00
27.11.2006 19:00:00.000,1.17130,1.19020,1.16800,1.18440,4278504000000.00
28.11.2006 19:00:00.000,1.18440,1.18620,1.17370,1.17640,3948458000000.00
29.11.2006 19:00:00.000,1.17640,1.18035,1.17355,1.17965,5014148000000.00
30.11.2006 19:00:00.000,1.17965,1.18030,1.16895,1.17390,4282529000000.00
01.12.2006 19:00:00.000,1.17390,1.17485,1.16615,1.17145,4796299000000.00
02.12.2006 19:00:00.000,1.17145,1.17145,1.17145,1.17145,0.00
03.12.2006 19:00:00.000,1.17040,1.17180,1.16910,1.17160,157497000000.00
04.12.2006 19:00:00.000,1.17160,1.18200,1.16880,1.17840,4800594000000.00
05.12.2006 19:00:00.000,1.17840,1.18065,1.17555,1.17970,6069956000000.00
06.12.2006 19:00:00.000,1.17970,1.17980,1.17030,1.17150,5538464000000.00
07.12.2006 19:00:00.000,1.17150,1.18490,1.17030,1.18110,4502555000000.00
08.12.2006 19:00:00.000,1.18110,1.18365,1.17655,1.18135,4657085000000.00
09.12.2006 19:00:00.000,1.18135,1.18135,1.18135,1.18135,0.00
10.12.2006 19:00:00.000,1.18110,1.18140,1.17760,1.17900,246470000000.00
11.12.2006 19:00:00.000,1.17900,1.19820,1.17890,1.19510,5277256000000.00
12.12.2006 19:00:00.000,1.19520,1.19870,1.19055,1.19450,6162824000000.00
13.12.2006 19:00:00.000,1.19450,1.20610,1.19440,1.19710,5311341000000.00
14.12.2006 19:00:00.000,1.19710,1.20385,1.19350,1.19635,5510460000000.00
15.12.2006 19:00:00.000,1.19635,1.20265,1.19370,1.20115,6168133000000.00
16.12.2006 19:00:00.000,1.20115,1.20115,1.20115,1.20115,0.00
17.12.2006 19:00:00.000,1.20140,1.20370,1.19460,1.20340,118897000000.00
18.12.2006 19:00:00.000,1.20340,1.20365,1.19750,1.20040,4511570000000.00
19.12.2006 19:00:00.000,1.20040,1.20120,1.18390,1.18730,4268311000000.00
20.12.2006 19:00:00.000,1.18730,1.19105,1.18005,1.18300,3430245000000.00
21.12.2006 19:00:00.000,1.18300,1.18965,1.18095,1.18700,4147709000000.00
22.12.2006 19:00:00.000,1.18700,1.18835,1.18285,1.18680,3448220000000.00
23.12.2006 19:00:00.000,1.18680,1.18680,1.18680,1.18680,0.00
24.12.2006 19:00:00.000,1.18660,1.18770,1.18500,1.18540,1607000000.00
25.12.2006 19:00:00.000,1.18540,1.18950,1.18260,1.18350,67661000000.00
26.12.2006 19:00:00.000,1.18350,1.18760,1.18200,1.18520,4536756000000.00
27.12.2006 19:00:00.000,1.18520,1.19310,1.18120,1.18450,3135418000000.00
28.12.2006 19:00:00.000,1.18450,1.18810,1.18200,1.18475,3644939000000.00
29.12.2006 19:00:00.000,1.18475,1.18865,1.17770,1.18465,2223916000000.00
30.12.2006 19:00:00.000,1.18465,1.18465,1.18465,1.18465,0.00
31.12.2006 19:00:00.000,1.18450,1.18460,1.18440,1.18450,1364000000.00
01.01.2007 19:00:00.000,1.18440,1.18460,1.18105,1.18135,66594000000.00
02.01.2007 19:00:00.000,1.18135,1.20335,1.18120,1.20315,3538210000000.00
03.01.2007 19:00:00.000,1.20315,1.21440,1.20250,1.21085,3732196000000.00
04.01.2007 19:00:00.000,1.21085,1.21200,1.20660,1.21040,5308627000000.00
05.01.2007 19:00:00.000,1.21040,1.21810,1.20780,1.21515,3290837000000.00
06.01.2007 19:00:00.000,1.21515,1.21515,1.21515,1.21515,0.00
07.01.2007 19:00:00.000,1.21530,1.21540,1.21345,1.21395,204961000000.00
08.01.2007 19:00:00.000,1.21395,1.21530,1.20530,1.20725,4439140000000.00
09.01.2007 19:00:00.000,1.20725,1.21090,1.20360,1.20600,5296465000000.00
10.01.2007 19:00:00.000,1.20600,1.21450,1.20450,1.21370,5431306000000.00
11.01.2007 19:00:00.000,1.21370,1.21630,1.20060,1.20420,5456085000000.00
12.01.2007 19:00:00.000,1.20420,1.21420,1.20290,1.21410,4418285000000.00
13.01.2007 19:00:00.000,1.21410,1.21410,1.21410,1.21410,0.00
14.01.2007 19:00:00.000,1.21390,1.21740,1.21340,1.21650,206435000000.00
15.01.2007 19:00:00.000,1.21650,1.21700,1.21050,1.21160,4828026000000.00
16.01.2007 19:00:00.000,1.21160,1.21395,1.20505,1.21060,4982050000000.00
17.01.2007 19:00:00.000,1.21060,1.21590,1.20700,1.21050,5083476000000.00
18.01.2007 19:00:00.000,1.21050,1.21250,1.20530,1.20890,5008723000000.00
19.01.2007 19:00:00.000,1.20890,1.21410,1.20395,1.21350,4898375000000.00
20.01.2007 19:00:00.000,1.21350,1.21350,1.21350,1.21350,0.00
21.01.2007 19:00:00.000,1.21340,1.21680,1.21320,1.21650,4344000000.00
22.01.2007 19:00:00.000,1.21640,1.23220,1.21350,1.23030,3713410000000.00
23.01.2007 19:00:00.000,1.23030,1.23100,1.22560,1.22620,5654583000000.00
24.01.2007 19:00:00.000,1.22620,1.23225,1.22310,1.22430,4483205000000.00
25.01.2007 19:00:00.000,1.22430,1.22690,1.21960,1.22120,4928672000000.00
26.01.2007 19:00:00.000,1.22120,1.22345,1.20860,1.20930,4170833000000.00
27.01.2007 19:00:00.000,1.20930,1.20930,1.20930,1.20930,0.00
28.01.2007 19:00:00.000,1.20900,1.21100,1.20890,1.21040,130945000000.00
29.01.2007 19:00:00.000,1.21040,1.21145,1.20640,1.20820,3896255000000.00
30.01.2007 19:00:00.000,1.20820,1.21890,1.20790,1.21460,3915936000000.00
31.01.2007 19:00:00.000,1.21460,1.21630,1.20470,1.20635,4039285000000.00
01.02.2007 19:00:00.000,1.20635,1.21070,1.20320,1.20820,4299904000000.00
02.02.2007 19:00:00.000,1.20820,1.21110,1.19680,1.20235,4234308000000.00
03.02.2007 19:00:00.000,1.20235,1.20235,1.20235,1.20235,0.00
04.02.2007 19:00:00.000,1.20220,1.20380,1.20220,1.20250,146140000000.00
05.02.2007 19:00:00.000,1.20250,1.20460,1.19450,1.19590,3810759000000.00
06.02.2007 19:00:00.000,1.19590,1.20150,1.19420,1.19890,4213202000000.00
07.02.2007 19:00:00.000,1.19890,1.19920,1.19225,1.19620,4356205000000.00
08.02.2007 19:00:00.000,1.19620,1.19950,1.19460,1.19910,4043339000000.00
09.02.2007 19:00:00.000,1.19910,1.20250,1.18915,1.19025,4653250000000.00
10.02.2007 19:00:00.000,1.19025,1.19025,1.19025,1.19025,0.00
11.02.2007 19:00:00.000,1.19060,1.19070,1.18920,1.18995,162728000000.00
12.02.2007 19:00:00.000,1.18995,1.19190,1.18770,1.19100,4448469000000.00
13.02.2007 19:00:00.000,1.19100,1.19260,1.18595,1.19120,4330273000000.00
14.02.2007 19:00:00.000,1.19120,1.19540,1.18700,1.18830,4226350000000.00
15.02.2007 19:00:00.000,1.18830,1.19130,1.18490,1.19030,4188096000000.00
16.02.2007 19:00:00.000,1.19030,1.19485,1.18580,1.19370,3621840000000.00
17.02.2007 19:00:00.000,1.19370,1.19370,1.19370,1.19370,0.00
18.02.2007 19:00:00.000,1.19370,1.19480,1.19210,1.19440,175011000000.00
19.02.2007 19:00:00.000,1.19440,1.19730,1.19250,1.19310,4163213000000.00
20.02.2007 19:00:00.000,1.19310,1.19340,1.18905,1.19170,4247731000000.00
21.02.2007 19:00:00.000,1.19170,1.19290,1.18610,1.19140,3755327000000.00
22.02.2007 19:00:00.000,1.19140,1.19690,1.18910,1.19200,3901692000000.00
23.02.2007 19:00:00.000,1.19200,1.19330,1.18635,1.18765,4260064000000.00
24.02.2007 19:00:00.000,1.18765,1.18765,1.18765,1.18765,0.00
25.02.2007 19:00:00.000,1.18730,1.18800,1.18290,1.18360,200639000000.00
26.02.2007 19:00:00.000,1.18360,1.18780,1.18250,1.18470,4369480000000.00
27.02.2007 19:00:00.000,1.18470,1.19405,1.18330,1.19300,5356418000000.00
28.02.2007 19:00:00.000,1.19300,1.19735,1.18905,1.19170,4557083000000.00
01.03.2007 19:00:00.000,1.19170,1.20445,1.19120,1.20360,4258518000000.00
02.03.2007 19:00:00.000,1.20360,1.20520,1.19955,1.20425,4075500000000.00
03.03.2007 19:00:00.000,1.20425,1.20425,1.20425,1.20425,0.00
04.03.2007 19:00:00.000,1.20420,1.20920,1.20410,1.20805,234203000000.00
05.03.2007 19:00:00.000,1.20805,1.20920,1.19905,1.20130,5195909000000.00
06.03.2007 19:00:00.000,1.20130,1.20210,1.18680,1.18880,4880344000000.00
07.03.2007 19:00:00.000,1.18880,1.19405,1.18720,1.19220,5984842000000.00
08.03.2007 19:00:00.000,1.19220,1.19520,1.18970,1.19000,5146129000000.00
09.03.2007 19:00:00.000,1.19000,1.19270,1.18595,1.19075,4558361000000.00
10.03.2007 19:00:00.000,1.19075,1.19075,1.19075,1.19075,0.00
11.03.2007 20:00:00.000,1.19070,1.19200,1.19050,1.19150,202925000000.00
12.03.2007 20:00:00.000,1.19150,1.19690,1.19150,1.19645,3664843000000.00
13.03.2007 20:00:00.000,1.19645,1.20310,1.19410,1.20150,4920809000000.00
14.03.2007 20:00:00.000,1.20150,1.20735,1.20050,1.20695,5106480000000.00
15.03.2007 20:00:00.000,1.20695,1.21885,1.20355,1.21720,5307007000000.00
16.03.2007 20:00:00.000,1.21720,1.22070,1.21405,1.21870,4960188000000.00
17.03.2007 20:00:00.000,1.21870,1.21870,1.21870,1.21870,0.00
18.03.2007 20:00:00.000,1.21880,1.21880,1.21650,1.21760,243121000000.00
19.03.2007 20:00:00.000,1.21760,1.21955,1.21465,1.21595,6695107000000.00
20.03.2007 20:00:00.000,1.21595,1.21655,1.20755,1.21050,5071960000000.00
21.03.2007 20:00:00.000,1.21050,1.21070,1.20650,1.20750,5606726000000.00
22.03.2007 20:00:00.000,1.20750,1.20790,1.19545,1.19690,6433945000000.00
23.03.2007 20:00:00.000,1.19690,1.20455,1.19365,1.20365,6239662000000.00
24.03.2007 20:00:00.000,1.20365,1.20365,1.20365,1.20365,0.00
25.03.2007 20:00:00.000,1.20330,1.20380,1.20240,1.20330,295986000000.00
26.03.2007 20:00:00.000,1.20330,1.20580,1.20010,1.20125,5912848000000.00
27.03.2007 20:00:00.000,1.20125,1.21070,1.19900,1.20060,6220258000000.00
28.03.2007 20:00:00.000,1.20055,1.20485,1.19800,1.20280,5135177000000.00
29.03.2007 20:00:00.000,1.20280,1.21715,1.20235,1.21670,4861126000000.00
30.03.2007 20:00:00.000,1.21670,1.21740,1.20830,1.21145,4254756000000.00
31.03.2007 20:00:00.000,1.21145,1.21145,1.21145,1.21145,0.00
01.04.2007 20:00:00.000,1.21120,1.21210,1.21020,1.21020,270980000000.00
02.04.2007 20:00:00.000,1.21020,1.21520,1.20330,1.21450,5233057000000.00
03.04.2007 20:00:00.000,1.21450,1.22765,1.21195,1.22530,5503746000000.00
04.04.2007 20:00:00.000,1.22530,1.23055,1.22420,1.22805,6011247000000.00
05.04.2007 20:00:00.000,1.22805,1.23315,1.21910,1.22045,5285686000000.00
06.04.2007 20:00:00.000,1.22045,1.22250,1.20790,1.20870,4885889000000.00
07.04.2007 20:00:00.000,1.20870,1.20870,1.20870,1.20870,0.00
08.04.2007 20:00:00.000,1.20910,1.21110,1.20910,1.21010,661346000000.00
09.04.2007 20:00:00.000,1.21010,1.21290,1.20760,1.21040,6678959000000.00
10.04.2007 20:00:00.000,1.21040,1.21615,1.20890,1.21550,5938944000000.00
11.04.2007 20:00:00.000,1.21550,1.21675,1.20655,1.21020,5100629000000.00
12.04.2007 20:00:00.000,1.21020,1.21320,1.20680,1.21080,4377858000000.00
13.04.2007 20:00:00.000,1.21080,1.21150,1.20970,1.21060,2505652000000.00
14.04.2007 20:00:00.000,1.21060,1.21060,1.21060,1.21060,0.00
15.04.2007 20:00:00.000,1.21170,1.21380,1.21085,1.21350,140059000000.00
16.04.2007 20:00:00.000,1.21350,1.22870,1.21340,1.22575,3695218000000.00
17.04.2007 20:00:00.000,1.22575,1.23680,1.22240,1.23560,5832243000000.00
18.04.2007 20:00:00.000,1.23560,1.23930,1.22855,1.23730,5355593000000.00
19.04.2007 20:00:00.000,1.23730,1.23735,1.22680,1.22970,5496314000000.00
20.04.2007 20:00:00.000,1.22970,1.23595,1.22660,1.23410,4711819000000.00
21.04.2007 20:00:00.000,1.23410,1.23410,1.23410,1.23410,0.00
22.04.2007 20:00:00.000,1.23510,1.23780,1.23510,1.23670,153775000000.00
23.04.2007 20:00:00.000,1.23690,1.24135,1.23325,1.23800,5114204000000.00
24.04.2007 20:00:00.000,1.23800,1.24390,1.23660,1.24230,5204067000000.00
25.04.2007 20:00:00.000,1.24230,1.24700,1.23850,1.24490,4832112000000.00
26.04.2007 20:00:00.000,1.24490,1.25470,1.24050,1.25385,5732555000000.00
27.04.2007 20:00:00.000,1.25385,1.26410,1.25070,1.26300,5170998000000.00
28.04.2007 20:00:00.000,1.26300,1.26300,1.26300,1.26300,0.00
29.04.2007 20:00:00.000,1.26260,1.26340,1.26110,1.26155,233535000000.00
30.04.2007 20:00:00.000,1.26155,1.26895,1.25545,1.25650,3106449000000.00
01.05.2007 20:00:00.000,1.25650,1.26675,1.25590,1.26080,5106008000000.00
02.05.2007 20:00:00.000,1.26080,1.26685,1.25900,1.26300,5342997000000.00
03.05.2007 20:00:00.000,1.26300,1.27185,1.25705,1.26955,5594275000000.00
04.05.2007 20:00:00.000,1.26955,1.27640,1.26735,1.27210,4447854000000.00
05.05.2007 20:00:00.000,1.27210,1.27210,1.27210,1.27210,0.00
06.05.2007 20:00:00.000,1.27250,1.27490,1.27250,1.27400,379343000000.00
07.05.2007 20:00:00.000,1.27400,1.27870,1.26915,1.26990,5788169000000.00
08.05.2007 20:00:00.000,1.26990,1.27830,1.26605,1.27600,5672698000000.00
09.05.2007 20:00:00.000,1.27600,1.28325,1.27500,1.27570,5016552000000.00
10.05.2007 20:00:00.000,1.27570,1.28715,1.26840,1.28470,4694158000000.00
11.05.2007 20:00:00.000,1.28470,1.29570,1.28370,1.29230,2468728000000.00
12.05.2007 20:00:00.000,1.29230,1.29230,1.29230,1.29230,0.00
13.05.2007 20:00:00.000,1.29240,1.29710,1.29240,1.29490,121161000000.00
14.05.2007 20:00:00.000,1.29490,1.29510,1.27775,1.27910,2451438000000.00
15.05.2007 20:00:00.000,1.27910,1.28680,1.27715,1.28500,1989009000000.00
16.05.2007 20:00:00.000,1.28505,1.29190,1.27010,1.27425,2357992000000.00
17.05.2007 20:00:00.000,1.27425,1.28720,1.27355,1.28585,2229497000000.00
18.05.2007 20:00:00.000,1.28585,1.28650,1.26930,1.27650,2410905000000.00
19.05.2007 20:00:00.000,1.27650,1.27650,1.27650,1.27650,0.00
20.05.2007 20:00:00.000,1.27765,1.27765,1.27475,1.27605,127743000000.00
21.05.2007 20:00:00.000,1.27605,1.28855,1.26930,1.28510,2480607000000.00
22.05.2007 20:00:00.000,1.28510,1.28780,1.27635,1.27910,2185805000000.00
23.05.2007 20:00:00.000,1.27910,1.28870,1.27300,1.27670,2009478000000.00
24.05.2007 20:00:00.000,1.27670,1.28250,1.27450,1.28010,1908556000000.00
25.05.2007 20:00:00.000,1.28010,1.28335,1.26995,1.27330,1818177000000.00
26.05.2007 20:00:00.000,1.27330,1.27330,1.27330,1.27330,0.00
