Date,Open,High,Low,Close,Volume,Range,Change,SP500,ForIndex,Class
4/9/2008,1.9719,1.9817,1.9709,1.9754,3.81E+11,0.0108,0.000770162,1354.49,5983.9,Bull
4/10/2008,1.9754,1.9811,1.97235,1.9794,2.76E+11,0.00875,0.000878516,1360.55,5965.1,Bull
4/11/2008,1.9794,1.9887,1.978,1.9861,2.19E+11,0.0107,0.001467545,1332.83,5895.5,Bull
4/13/2008,1.9866,1.9887,1.9826,1.9883,7567000000,0.0061,0.000480801,1332.83,5895.5,Bull
4/14/2008,1.9883,1.99395,1.98625,1.9886,3.60E+11,0.0077,6.55E-05,1328.32,5831.6,Bull
4/15/2008,1.9886,2.0083,1.9884,2.0066,5.07E+11,0.0199,0.003913373,1334.43,5906.9,Bull
4/16/2008,2.0066,2.0132,2.0014,2.0087,4.11E+11,0.0118,0.000454272,1364.71,6046.2,Bear
4/17/2008,2.0087,2.0087,1.9984,2.0034,4.36E+11,-0.0103,-0.00114741,1365.56,5980.4,Bear
4/18/2008,2.0034,2.00685,1.9988,2.0024,2.67E+11,-0.00805,-0.000216833,1390.33,6056.5,Bull
4/20/2008,2.0022,2.0075,2.0017,2.0035,4038000000,0.0058,0.00023851,1390.33,6056.5,Bear
4/21/2008,2.0034,2.0039,1.99695,2.00095,3.54E+11,-0.00695,-0.00055311,1388.17,6053,Bull
4/22/2008,2.00095,2.00455,1.9954,2.0025,3.70E+11,0.00915,0.000336288,1375.94,6034.7,Bear
4/23/2008,2.0025,2.00615,2.0005,2.0017,4.14E+11,-0.00565,-0.000173536,1379.93,6083.6,Bear
4/24/2008,2.0017,2.00595,1.9891,1.9904,4.44E+11,-0.01685,-0.002458626,1388.82,6050.7,Bull
4/25/2008,1.9904,2.0043,1.9864,1.9983,4.95E+11,0.0179,0.001720325,1397.84,6091.4,Bear
4/27/2008,1.9977,1.9985,1.99225,1.9936,11661000000,-0.00625,-0.001022663,1397.84,6091.4,Bull
4/28/2008,1.9933,2.0031,1.989,1.9998,5.37E+11,0.0141,0.001348539,1396.37,6090.4,Bear
4/29/2008,1.9998,2.00745,1.99745,1.9985,6.02E+11,-0.01,-0.000282411,1390.94,6089.4,Bear
4/30/2008,1.9985,1.9991,1.9869,1.99,9.61E+11,-0.0122,-0.001851076,1385.59,6087.3,Bear
5/1/2008,1.99,1.9946,1.98545,1.9874,7.80E+11,-0.00915,-0.000567791,1409.34,6087.3,Bear
5/2/2008,1.9874,1.9943,1.9754,1.98,6.68E+11,-0.0189,-0.001620095,1413.9,6215.5,Bull
5/4/2008,1.9914,1.9946,1.9893,1.9936,5077000000,0.0053,0.002972835,1413.9,6215.5,Bear
5/5/2008,1.9936,1.99745,1.9922,1.99285,4.01E+11,-0.00525,-0.000163414,1407.49,6215.5,Bear
5/6/2008,1.99285,1.9963,1.98795,1.9892,1.21E+12,-0.00835,-0.00079616,1418.26,6215.2,Bull
5/7/2008,1.9892,1.99985,1.98825,1.9929,1.14E+12,0.0116,0.000807057,1392.57,6261,Bear
5/8/2008,1.9929,1.9962,1.97695,1.9788,1.72E+12,-0.01925,-0.003083605,1397.68,6270.8,Bull
5/9/2008,1.9789,1.9844,1.97615,1.9807,1.34E+12,0.00825,0.0004168,1388.28,6204.7,Bull
5/11/2008,1.9808,1.9839,1.975,1.9834,22741000000,0.0089,0.000591607,1388.28,6204.7,Bear
5/12/2008,1.9834,1.9845,1.978,1.9795,1.09E+12,-0.0065,-0.000854803,1403.58,6220.6,Bull
5/13/2008,1.9795,1.9872,1.9747,1.9852,1.54E+12,0.0125,0.00124876,1403.04,6211.9,Bear
5/14/2008,1.9852,1.9874,1.9751,1.9776,1.49E+12,-0.0123,-0.001665813,1408.66,6216,Bear
5/15/2008,1.9776,1.97905,1.9733,1.9745,1.04E+12,-0.00575,-0.000681315,1423.57,6251.8,Bear
5/16/2008,1.9745,1.9778,1.97,1.9742,1.03E+12,-0.0078,-6.60E-05,1425.35,6304.3,Bull
5/18/2008,1.9743,1.9757,1.974,1.9746,11596000000,0.0017,8.80E-05,1425.35,6304.3,Bear
5/19/2008,1.9745,1.9749,1.96755,1.97145,1.04E+12,-0.00735,-0.000693366,1426.63,6376.5,Bull
5/20/2008,1.97145,1.9769,1.97,1.9741,1.06E+12,0.0069,0.000583382,1413.4,6191.6,Bull
5/21/2008,1.9741,1.9895,1.9715,1.9863,1.30E+12,0.018,0.002675694,1390.71,6198.1,Bear
5/22/2008,1.9862,1.9889,1.9829,1.9846,1.04E+12,-0.006,-0.000371856,1394.35,6181.6,Bear
5/23/2008,1.9847,1.9879,1.9826,1.9834,9.25E+11,-0.0053,-0.000262678,1375.93,6087.3,Bull
5/25/2008,1.9833,1.9844,1.9829,1.9835,5652000000,0.0015,2.19E-05,1375.93,6087.3,Bear
5/26/2008,1.9835,1.98495,1.982,1.9831,1.39E+11,-0.00295,-8.76E-05,1375.93,6087.3,Bear
5/27/2008,1.9831,1.9899,1.97905,1.9805,1.18E+12,-0.01085,-0.000569768,1385.35,6058.5,Bear
5/28/2008,1.9805,1.9831,1.9734,1.976,1.23E+12,-0.0097,-0.000987906,1390.84,6069.6,Bull
5/29/2008,1.976,1.98185,1.97365,1.9793,9.38E+11,0.0082,0.000724684,1398.26,6068.1,Bull
5/30/2008,1.9793,1.9826,1.97545,1.9817,8.77E+11,0.00715,0.000526285,1400.38,6053.5,Bull
6/1/2008,1.9817,1.9833,1.9809,1.9822,14287000000,0.0024,0.000109562,1400.38,6053.5,Bull
6/2/2008,1.9822,1.9927,1.9815,1.9914,1.26E+12,0.0112,0.002011031,1385.67,6007.6,Bull
6/3/2008,1.9914,1.9968,1.9908,1.9928,1.06E+12,0.006,0.000305212,1377.65,6057.7,Bear
6/4/2008,1.9926,1.9956,1.9907,1.9924,1.19E+12,-0.0049,-8.72E-05,1377.2,5970.1,Bear
6/5/2008,1.9925,1.9942,1.97465,1.978,1.19E+12,-0.01955,-0.003150246,1404.05,5995.3,Bear
6/6/2008,1.978,1.9792,1.9622,1.9701,1.29E+12,-0.017,-0.001738016,1360.68,5906.8,Bear
6/8/2008,1.9697,1.9703,1.9653,1.9667,15425000000,-0.005,-0.000750153,1360.68,5906.8,Bull
6/9/2008,1.9667,1.9703,1.965,1.9691,8.37E+11,0.0053,0.000529654,1361.76,5877.6,Bull
6/10/2008,1.9691,1.9783,1.9688,1.9741,9.96E+11,0.0095,0.001101376,1358.44,5827.3,Bear
6/11/2008,1.9741,1.97635,1.9675,1.9723,1.14E+12,-0.00885,-0.000396174,1335.49,5723.3,Bear
6/12/2008,1.9723,1.9736,1.9657,1.969,1.11E+12,-0.0079,-0.000727259,1339.87,5790.5,Bull
6/13/2008,1.969,1.9779,1.9687,1.9774,7.94E+11,0.0092,0.001848814,1360.03,5802.8,Bull
6/15/2008,1.9757,1.9777,1.9738,1.9774,10655000000,-0.0039,0,1360.03,5802.8,Bull
6/16/2008,1.9774,1.9844,1.9758,1.98355,9.36E+11,0.0086,0.001348623,1360.14,5794.6,Bull
6/17/2008,1.98355,1.9889,1.9825,1.98755,1.02E+12,0.0064,0.00087491,1350.93,5861.9,Bull
6/18/2008,1.98755,1.9948,1.9869,1.9925,9.36E+11,0.0079,0.001080267,1337.81,5756.9,Bear
6/19/2008,1.9925,1.9942,1.9886,1.9921,9.16E+11,-0.0056,-8.72E-05,1342.83,5708.4,Bull
6/20/2008,1.9921,1.9996,1.9909,1.9982,8.08E+11,0.0087,0.001327819,1317.93,5620.8,Bull
6/22/2008,1.9992,1.9994,1.9975,1.9992,8071000000,0.0019,0.000217288,1317.93,5620.8,Bear
6/23/2008,1.9993,2.0006,1.9956,1.998,6.92E+11,-0.005,-0.000260759,1318,5667.2,Bull
6/24/2008,1.998,2.0016,1.9958,1.9982,1.07E+12,0.0058,4.35E-05,1314.29,5634.7,Bull
6/25/2008,1.9982,2.0003,1.9929,1.99955,1.16E+12,0.0074,0.000293314,1321.97,5666.1,Bull
6/26/2008,1.99955,2.00425,1.99745,2.002,1.12E+12,0.0068,0.000531805,1283.15,5518.2,Bull
6/27/2008,2.002,2.0097,2.001,2.0084,1.19E+12,0.0087,0.00138614,1278.38,5529.9,Bear
6/29/2008,2.0081,2.0091,2.0056,2.00785,9319000000,-0.0035,-0.000118948,1278.38,5529.9,Bull
6/30/2008,2.00785,2.0184,2.0071,2.0166,1.23E+12,0.0113,0.001888498,1280,5625.9,Bear
7/1/2008,2.0166,2.0195,2.0132,2.0159,1.00E+12,-0.0063,-0.000150778,1284.91,5479.9,Bull
7/2/2008,2.0159,2.0206,2.015,2.016,4.85E+11,0.0056,2.15E-05,1261.52,5426.3,Bear
7/3/2008,2.016,2.0202,2.0089,2.0111,1.42E+12,-0.0113,-0.001056862,1262.9,5476.6,Bear
7/4/2008,2.0111,2.0141,2.0058,2.0101,1.21E+12,-0.0083,-0.000216002,1262.9,5412.8,Bull
7/6/2008,2.0117,2.0124,2.0101,2.0113,9426000000,0.0023,0.00025919,1262.9,5412.8,Bull
7/7/2008,2.0115,2.017,2.0097,2.0154,1.10E+12,0.0073,0.000884401,1252.31,5512.7,Bull
7/8/2008,2.0154,2.0282,2.0121,2.0266,1.61E+12,0.0161,0.002406784,1273.7,5440.5,Bull
7/9/2008,2.0267,2.0363,2.0244,2.0313,2.12E+12,0.0119,0.00100603,1244.69,5529.6,Bear
7/10/2008,2.0313,2.0365,2.0269,2.02865,1.70E+12,-0.0096,-0.000566943,1253.39,5406.8,Bull
7/11/2008,2.02865,2.0366,2.026,2.0344,1.42E+12,0.0106,0.001229222,1239.49,5261.6,Bear
7/13/2008,2.0333,2.0343,2.031,2.0341,6581000000,-0.0033,-6.40E-05,1239.49,5261.6,Bull
7/14/2008,2.0341,2.0404,2.0327,2.0364,1.23E+12,0.0077,0.000490789,1228.3,5300.4,Bull
7/15/2008,2.03645,2.0492,2.0349,2.0488,1.46E+12,0.0143,0.002636477,1214.91,5171.9,Bull
7/16/2008,2.0488,2.0547,2.0459,2.0532,1.62E+12,0.0088,0.00093169,1245.36,5150.6,Bear
7/17/2008,2.0531,2.05385,2.047,2.0481,1.65E+12,-0.00685,-0.001080098,1260.32,5286.3,Bull
7/18/2008,2.0481,2.05865,2.0479,2.0555,1.33E+12,0.01075,0.001566324,1260.68,5376.4,Bull
7/20/2008,2.0553,2.0564,2.0502,2.0556,11246000000,0.0062,2.11E-05,1260.68,5376.4,Bull
7/21/2008,2.0557,2.0603,2.055,2.0588,1.54E+12,0.0053,0.000675551,1260,5404.3,Bull
7/22/2008,2.0588,2.0653,2.0588,2.0608,1.59E+12,0.0065,0.000421686,1277,5364.1,Bear
7/23/2008,2.0609,2.0616,2.04865,2.0538,1.46E+12,-0.01295,-0.001477696,1282.19,5449.9,Bear
7/24/2008,2.0538,2.0562,2.04245,2.0491,1.71E+12,-0.01375,-0.000994996,1252.54,5362.3,Bear
7/25/2008,2.0491,2.0493,2.0224,2.0248,1.60E+12,-0.0269,-0.005181021,1257.76,5352.6,Bear
7/27/2008,2.0246,2.0246,2.0182,2.0212,29361000000,-0.0064,-0.000772843,1257.76,5352.6,Bull
7/28/2008,2.0212,2.03125,2.0206,2.03075,1.38E+12,0.01065,0.002047172,1234.37,5312.6,Bear
7/29/2008,2.03075,2.0378,2.0265,2.0286,1.16E+12,-0.0113,-0.000460041,1263.2,5319.2,Bull
7/30/2008,2.0286,2.0343,2.0204,2.0297,1.72E+12,0.0139,0.000235431,1284.26,5420.7,Bull
7/31/2008,2.0297,2.0378,2.0281,2.0355,1.27E+12,0.0097,0.001239255,1267.38,5411.9,Bull
8/1/2008,2.0355,2.0461,2.03365,2.0381,9.36E+11,0.01245,0.000554382,1260.31,5354.7,Bull
8/3/2008,2.0383,2.0434,2.0376,2.0406,28891000000,0.0058,0.000532393,1260.31,5354.7,Bear
8/4/2008,2.0406,2.0462,2.0279,2.032,1.35E+12,-0.0183,-0.001834179,1249.01,5320.2,Bear
8/5/2008,2.032,2.0336,2.0188,2.0234,1.53E+12,-0.0148,-0.001841958,1284.88,5454.5,Bull
8/6/2008,2.0234,2.0398,2.01555,2.036,1.56E+12,0.02425,0.002696028,1289.19,5486.1,Bear
8/7/2008,2.0361,2.0395,2.0209,2.0217,1.70E+12,-0.0186,-0.003061063,1266.07,5477.5,Bull
8/8/2008,2.0217,2.027,2.0152,2.0237,1.46E+12,0.0118,0.000429421,1296.32,5489.2,Bear
8/10/2008,2.0236,2.0245,2.0155,2.0211,11944000000,-0.009,-0.00055833,1296.32,5489.2,Bear
8/11/2008,2.0211,2.02585,2.0084,2.0115,1.51E+12,-0.01745,-0.002067765,1305.32,5541.8,Bear
8/12/2008,2.0115,2.0132,1.9949,1.9955,1.99E+12,-0.0183,-0.003468305,1289.59,5534.5,Bear
8/13/2008,1.9955,1.9959,1.98545,1.9876,2.11E+12,-0.01045,-0.001722744,1285.83,5448.6,Bear
8/14/2008,1.9876,1.989,1.9769,1.9839,1.77E+12,-0.0121,-0.000809211,1292.93,5497.4,Bear
8/15/2008,1.9839,1.9935,1.9651,1.9811,1.07E+12,-0.0284,-0.000613379,1298.2,5454.8,Bear
8/17/2008,1.9812,1.9875,1.9773,1.9777,14618000000,-0.0102,-0.000745984,1298.2,5454.8,Bull
8/18/2008,1.9776,1.9908,1.9769,1.9869,8.43E+11,0.0139,0.002015596,1278.6,5450.2,Bear
8/19/2008,1.9868,1.9884,1.9743,1.9832,1.12E+12,-0.0141,-0.000809496,1266.69,5320.4,Bull
8/20/2008,1.9832,1.9956,1.9804,1.9939,1.31E+12,0.0152,0.00233686,1274.54,5371.8,Bull
8/21/2008,1.9938,2.0094,1.9917,2.0045,1.48E+12,0.0177,0.002302687,1277.72,5370.2,Bull
8/22/2008,2.0045,2.0161,1.9978,2.0142,1.41E+12,0.0183,0.002096531,1292.2,5505.6,Bull
8/24/2008,2.0141,2.0178,2.0124,2.0175,15987000000,0.0054,0.000710952,1292.2,5505.6,Bear
8/25/2008,2.0175,2.0191,2.008,2.0091,8.30E+11,-0.0111,-0.00181199,1266.84,5505.6,Bear
8/26/2008,2.0091,2.0141,1.9975,1.9981,1.60E+12,-0.0166,-0.002384334,1271.51,5470.7,Bull
8/27/2008,1.9984,2.0181,1.9958,2.0149,1.64E+12,0.0223,0.003636277,1281.66,5528.1,Bull
8/28/2008,2.0149,2.0184,2.0043,2.0152,1.32E+12,0.0141,6.47E-05,1300.68,5601.2,Bull
8/29/2008,2.0152,2.0233,2.0108,2.0169,1.04E+12,0.0125,0.000366211,1282.83,5636.6,Bear
8/31/2008,2.0163,2.0181,2.01445,2.0147,10633000000,-0.00365,-0.00047398,1282.83,5636.6,Bull
9/1/2008,2.0147,2.0214,2.0135,2.0169,4.82E+11,0.0079,0.00047398,1282.83,5602.8,Bear
9/2/2008,2.0169,2.0195,2.0072,2.0153,1.04E+12,-0.0123,-0.000344661,1277.58,5620.7,Bull
9/3/2008,2.0153,2.0225,2.00425,2.0198,1.11E+12,0.01825,0.000968663,1274.98,5499.7,Bull
9/4/2008,2.0198,2.0265,2.0141,2.0227,1.07E+12,0.0124,0.000623107,1236.83,5362.1,Bull
9/5/2008,2.0227,2.03245,2.016,2.0278,1.16E+12,0.01645,0.001093644,1242.31,5240.7,Bull
9/7/2008,2.0283,2.0292,2.0269,2.0284,12368000000,0.0023,0.000128483,1242.31,5240.7,Bear
9/8/2008,2.0284,2.033,2.0262,2.027,5.19E+11,-0.0068,-0.000299853,1267.79,5446.3,Bull
9/9/2008,2.027,2.0337,2.0233,2.0332,9.83E+11,0.0104,0.001326352,1224.51,5415.6,Bear
9/10/2008,2.0332,2.0366,2.02665,2.02675,1.14E+12,-0.00995,-0.001379919,1232.04,5366.2,Bear
9/11/2008,2.0268,2.0346,2.0167,2.0197,1.02E+12,-0.0179,-0.001513316,1249.05,5318.4,Bear
9/12/2008,2.0197,2.0225,2.0053,2.0089,8.50E+11,-0.0172,-0.002328547,1251.7,5416.7,Bear
9/14/2008,2.0088,2.0096,2.0039,2.0061,20222000000,-0.0057,-0.000605741,1251.7,5416.7,Bear
9/15/2008,2.0061,2.0092,1.9916,1.9933,8.73E+11,-0.0176,-0.002779911,1192.7,5204.2,Bull
9/16/2008,1.9932,2.0151,1.9879,2.0117,8.81E+11,0.0272,0.003990549,1213.6,5025.6,Bear
9/17/2008,2.0117,2.0173,1.99505,2.00165,1.00E+12,-0.02225,-0.002175075,1156.39,4912.4,Bull
9/18/2008,2.00165,2.0146,1.9973,2.0101,9.44E+11,0.0173,0.001829523,1206.51,4880,Bull
9/19/2008,2.0101,2.02135,2.008,2.0198,8.91E+11,0.01335,0.002090704,1255.08,5311.3,Bull
9/21/2008,2.0198,2.0216,2.0172,2.0203,12057000000,0.0044,0.000107496,1255.08,5311.3,Bear
9/22/2008,2.0203,2.0318,2.02005,2.02015,6.87E+11,-0.01175,-3.22E-05,1207.09,5236.3,Bear
9/23/2008,2.02015,2.0217,2.00855,2.0182,8.98E+11,-0.01315,-0.000419416,1188.22,5136.1,Bear
9/24/2008,2.0182,2.0193,2.01045,2.0152,8.21E+11,-0.00885,-0.000646047,1185.87,5095.6,Bull
9/25/2008,2.0153,2.02915,2.0136,2.02685,7.89E+11,0.01555,0.002503455,1209.18,5197,Bull
9/26/2008,2.02685,2.0489,2.01955,2.0469,1.19E+12,0.02935,0.004275017,1213.27,5088.5,Bear
9/28/2008,2.0468,2.048,2.0441,2.0451,16885000000,-0.0039,-0.000382077,1213.27,5088.5,Bear
9/29/2008,2.0451,2.0494,2.0375,2.044,8.50E+11,-0.0119,-0.000233657,1106.42,4818.8,Bear
9/30/2008,2.044,2.0446,2.0369,2.0405,7.77E+11,-0.0077,-0.000744292,1166.36,4902.5,Bear
10/1/2008,2.0405,2.04425,2.0309,2.03245,9.76E+11,-0.01335,-0.001716729,1161.06,4959.6,Bull
10/2/2008,2.03245,2.0429,2.02775,2.03865,8.38E+11,0.01515,0.001322801,1114.28,4870.3,Bull
10/3/2008,2.03865,2.0443,2.0301,2.0423,8.53E+11,0.0142,0.000776866,1099.23,4980.3,Bear
10/5/2008,2.0424,2.0444,2.041,2.042,10513000000,-0.0034,-6.38E-05,1099.23,4980.3,Bear
10/6/2008,2.042,2.0427,2.03315,2.035,5.82E+11,-0.00955,-0.001491324,1056.89,4589.2,Bull
10/7/2008,2.035,2.03935,2.0257,2.0388,8.93E+11,0.01365,0.000810211,996.23,4605.2,Bull
10/8/2008,2.0388,2.0479,2.0372,2.039,1.42E+12,0.0107,4.26E-05,984.94,4366.7,Bear
10/9/2008,2.039,2.0422,2.03095,2.0329,9.17E+11,-0.01125,-0.00130121,909.92,4313.8,Bull
10/10/2008,2.0329,2.0377,2.02465,2.0364,9.02E+11,0.01305,0.000747072,899.22,3932.1,Bear
10/12/2008,2.0365,2.0371,2.0333,2.0342,39368000000,-0.0038,-0.000469438,899.22,3932.1,Bull
10/13/2008,2.0342,2.0437,2.0319,2.0416,2.05E+12,0.0118,0.001577007,1003.35,4256.9,Bear
10/14/2008,2.0416,2.0435,2.02945,2.03145,2.18E+12,-0.01405,-0.00216452,998.01,4394.2,Bull
10/15/2008,2.03145,2.0423,2.02865,2.03875,1.68E+12,0.01365,0.001557837,907.84,4079.6,Bull
10/16/2008,2.03875,2.0514,2.03795,2.04475,1.00E+12,0.01345,0.001276243,946.43,3861.4,Bull
10/17/2008,2.04475,2.0527,2.04075,2.0516,7.35E+11,0.01195,0.001452474,940.55,4063,Bear
10/19/2008,2.0513,2.0574,2.0484,2.0503,56162000000,-0.009,-0.000275279,940.55,4063,Bear
10/20/2008,2.0503,2.0536,2.0258,2.0331,7.74E+11,-0.0278,-0.003658671,985.4,4282.7,Bull
10/21/2008,2.0332,2.0518,2.03215,2.04965,6.55E+11,0.01965,0.003520967,955.05,4229.7,Bear
10/22/2008,2.04965,2.0513,2.04255,2.04885,1.35E+12,-0.00875,-0.000169543,896.78,4040.9,Bull
10/23/2008,2.04885,2.0553,2.04525,2.05115,1.93E+12,0.01005,0.000487257,908.11,4087.8,Bull
10/24/2008,2.0512,2.05725,2.04805,2.0528,1.78E+12,0.0092,0.000349218,876.77,3883.4,Bull
10/26/2008,2.0528,2.0553,2.05175,2.05335,1.06E+11,0.00355,0.000116344,876.77,3883.4,Bull
10/27/2008,2.05335,2.0643,2.05285,2.06085,1.72E+12,0.01145,0.0015834,848.92,3852.6,Bull
10/28/2008,2.0608,2.0703,2.0565,2.0679,1.85E+12,0.0138,0.001483151,940.51,3926.4,Bull
10/29/2008,2.0679,2.0822,2.0669,2.0794,1.94E+12,0.0153,0.002408506,930.09,4242.5,Bear
10/30/2008,2.0794,2.0874,2.0755,2.0778,2.06E+12,-0.0119,-0.000334298,954.09,4291.6,Bull
10/31/2008,2.0778,2.0906,2.0764,2.0897,1.70E+12,0.0142,0.002480201,968.75,4377.3,Bear
11/2/2008,2.0898,2.0898,2.0862,2.0877,1.25E+11,-0.0036,-0.000415852,968.75,4377.3,Bear
11/3/2008,2.0877,2.08935,2.07815,2.08095,1.33E+12,-0.0112,-0.001406446,966.3,4443.3,Bull
11/4/2008,2.08095,2.0906,2.08055,2.08705,6.53E+11,0.01005,0.001271208,1005.75,4639.5,Bull
11/5/2008,2.08705,2.10715,2.08665,2.09945,8.87E+11,0.0205,0.002572682,952.77,4530.7,Bull
11/6/2008,2.09945,2.1116,2.0982,2.10775,6.22E+11,0.0134,0.001713562,904.88,4272.4,Bear
11/7/2008,2.10775,2.11615,2.08795,2.0918,1.02E+12,-0.0282,-0.003298939,930.99,4365,Bear
11/9/2008,2.0918,2.0919,2.0797,2.0858,32048000000,-0.0122,-0.001247496,930.99,4365,Bear
11/10/2008,2.0858,2.08655,2.05215,2.05405,9.68E+11,-0.0344,-0.006661652,919.21,4403.9,Bull
11/11/2008,2.05405,2.0761,2.0527,2.07435,1.12E+12,0.0234,0.004271025,898.95,4246.7,Bear
11/12/2008,2.07435,2.08435,2.0504,2.0526,7.83E+11,-0.03395,-0.004577711,852.3,4182,Bear
11/13/2008,2.0526,2.06175,2.04175,2.0442,7.97E+11,-0.02,-0.001780941,911.29,4169.2,Bull
11/14/2008,2.04425,2.05505,2.0352,2.0529,8.77E+11,0.01985,0.001844411,873.29,4233,Bull
11/16/2008,2.0543,2.0551,2.0521,2.05385,13286000000,0.003,0.000200928,873.29,4233,Bear
11/17/2008,2.05395,2.05645,2.0451,2.0491,2.28E+12,-0.01135,-0.001005569,850.75,4132.2,Bull
11/18/2008,2.0491,2.0683,2.04545,2.06575,2.30E+12,0.02285,0.003514608,859.12,4208.5,Bear
11/19/2008,2.06575,2.06975,2.05265,2.06285,2.19E+12,-0.0171,-0.000610112,806.58,4005.7,Bear
11/20/2008,2.06285,2.06835,2.0584,2.06155,2.20E+12,-0.00995,-0.000273777,752.44,3875,Bear
11/21/2008,2.06155,2.0765,2.05175,2.061,1.61E+12,-0.02475,-0.000115881,800.03,3781,Bull
11/23/2008,2.0622,2.06435,2.0598,2.06355,47538000000,0.00455,0.000537005,800.03,3781,Bull
11/24/2008,2.06355,2.07375,2.06125,2.0688,3.89E+11,0.0125,0.001103511,851.81,4153,Bear
11/25/2008,2.0688,2.0755,2.06405,2.06705,5.38E+11,-0.01145,-0.000367526,857.39,4171.3,Bull
11/26/2008,2.06695,2.08325,2.05825,2.07835,4.55E+11,0.025,0.002367704,887.68,4152.7,Bear
11/27/2008,2.07835,2.07935,2.05935,2.0625,4.07E+11,-0.02,-0.003324729,887.68,4226.1,Bear
11/28/2008,2.0625,2.06995,2.05325,2.0559,4.69E+11,-0.0167,-0.001391971,896.24,4288,Bull
11/30/2008,2.0543,2.05835,2.0542,2.05765,14567000000,0.00415,0.000369518,896.24,4288,Bull
12/1/2008,2.05765,2.06785,2.05235,2.0637,4.07E+11,0.0155,0.00127506,816.21,4065.5,Bear
12/2/2008,2.06385,2.0673,2.0559,2.05825,5.71E+11,-0.0114,-0.00114844,848.81,4122.9,Bear
12/3/2008,2.05835,2.05875,2.02465,2.02695,6.69E+11,-0.0341,-0.006655088,870.74,4170,Bull
12/4/2008,2.02705,2.03115,2.0179,2.02815,5.82E+11,0.01325,0.000257036,845.22,4163.6,Bull
12/5/2008,2.02815,2.03455,2.022,2.0304,4.33E+11,0.01255,0.000481533,876.07,4049.4,Bull
12/7/2008,2.0305,2.0334,2.0294,2.03285,39896000000,0.004,0.000523729,876.07,4049.4,Bull
12/8/2008,2.03285,2.04885,2.0308,2.0443,4.42E+11,0.01805,0.002439295,909.7,4300.1,Bear
12/9/2008,2.0443,2.05195,2.0328,2.0355,5.75E+11,-0.01915,-0.001873522,888.67,4381.3,Bull
12/10/2008,2.0356,2.0581,2.0348,2.04455,6.96E+11,0.0233,0.001926629,899.24,4367.3,Bear
12/11/2008,2.04455,2.04825,2.034,2.0422,5.20E+11,-0.01425,-0.000499464,873.59,4388.7,Bear
12/12/2008,2.0422,2.04465,2.0136,2.0136,4.19E+11,-0.03105,-0.006125069,879.73,4280.4,Bull
12/14/2008,2.0176,2.0176,2.0139,2.01625,19623000000,0.0037,0.000571178,879.73,4280.4,Bull
12/15/2008,2.01625,2.0228,2.01,2.0209,4.73E+11,0.0128,0.001000443,868.57,4277.6,Bear
12/16/2008,2.02095,2.02245,2.011,2.01655,4.78E+11,-0.01145,-0.000935829,913.18,4309.1,Bear
12/17/2008,2.01655,2.0195,1.9927,1.9961,5.68E+11,-0.0268,-0.0044267,904.42,4324.2,Bear
12/18/2008,1.9964,1.9985,1.9809,1.9836,4.35E+11,-0.0176,-0.002728195,885.28,4330.7,Bear
12/19/2008,1.9836,1.9893,1.9809,1.9833,2.69E+11,-0.0084,-6.57E-05,887.88,4286.9,Bull
12/21/2008,1.9838,1.98475,1.9821,1.98365,3177000000,0.00265,7.66E-05,887.88,4286.9,Bear
12/22/2008,1.98365,1.9843,1.97535,1.9777,96558000000,-0.00895,-0.001304633,871.63,4249.2,Bear
12/23/2008,1.9777,1.9816,1.9695,1.9771,8248000000,-0.0121,-0.000131777,863.16,4256,Bull
12/24/2008,1.9769,1.9848,1.9767,1.9838,1.89E+11,0.0081,0.00146925,868.15,4216.6,Bull
12/25/2008,1.98375,1.9966,1.9835,1.9947,2.86E+11,0.0131,0.002379702,868.15,4216.6,Bull
12/26/2008,1.9946,2.0022,1.99015,1.9962,3.25E+11,0.01205,0.000326464,872.8,4216.6,Bull
12/28/2008,1.9958,1.998,1.9935,1.9979,5502000000,0.0045,0.000369696,872.8,4216.6,Bear
12/29/2008,1.9979,2.0102,1.9811,1.9861,2.46E+11,-0.0291,-0.002572635,869.42,4319.4,Bull
12/31/2008,1.9861,1.9898,1.98345,1.98725,11129000000,0.00635,0.000251394,903.25,4434.2,Bear
1/1/2009,1.98725,1.98905,1.97735,1.9817,3.91E+11,-0.0117,-0.001214596,903.25,4434.2,Bear
1/2/2009,1.9817,1.9838,1.97035,1.97365,3.67E+11,-0.01345,-0.00176777,931.8,4561.8,Bull
1/3/2009,1.97365,1.98495,1.9673,1.9739,2.53E+11,0.01765,5.50E-05,931.8,4561.8,Bear
1/5/2009,1.9729,1.9751,1.97105,1.9717,56192000000,-0.00405,-0.000484311,927.45,4579.6,Bear
1/6/2009,1.9717,1.9756,1.9652,1.9666,5.22E+11,-0.0104,-0.001124802,934.7,4638.9,Bull
1/7/2009,1.9666,1.98285,1.96655,1.97135,4.66E+11,0.0163,0.001047702,906.65,4507.5,Bear
1/8/2009,1.9714,1.97625,1.95535,1.9573,4.94E+11,-0.0209,-0.003106341,909.73,4505.4,Bull
1/9/2009,1.9573,1.96685,1.954,1.96125,5.12E+11,0.01285,0.00087556,890.35,4448.5,Bear
1/10/2009,1.96125,1.96355,1.9483,1.9577,3.59E+11,-0.01525,-0.000786816,890.35,4448.5,Bull
